Keuwl Accelerometer Data File
2022-10-21 17-10-22

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-1.951134,9.456595,-1.337336,9.747953,97.885361,101.657974
0.0024898,-1.881665,9.468573,-1.375664,9.751255,98.110092,101.239807
0.0049797,-2.073305,9.561997,-1.294217,9.869416,97.535133,102.233932
0.0074696,-2.250572,9.741660,-1.246307,10.075629,97.105415,103.008560
0.0099595,-2.430234,10.024329,-1.251098,10.390306,96.915771,103.627502
0.0124493,-2.473353,10.235133,-1.366082,10.617985,97.392014,103.585266
0.0149392,-2.533241,9.964441,-1.387642,10.374631,97.686539,104.264015
0.0174291,-2.624270,9.830294,-1.552931,10.292379,98.678024,104.946968
0.0199190,-2.585942,9.820711,-1.672706,10.292298,99.353203,104.751991
0.0224114,-2.516473,9.748846,-1.390037,10.163898,97.860535,104.473831
0.0249012,-2.387115,9.636258,-1.354105,10.019450,97.767151,103.913345
0.0273911,-2.317646,9.672191,-1.239120,10.022882,97.101601,103.475121
0.0298810,-2.384720,9.636258,-0.973220,9.974544,95.599281,103.899933
0.0323708,-2.542823,9.698541,-0.740857,10.053681,94.225960,104.691483
0.0348607,-2.585942,9.717705,-0.565985,10.071803,93.221436,104.901436
0.0373506,-2.597919,9.811130,-0.355181,10.155472,92.004288,104.831154
0.0398405,-2.609897,9.851853,-0.163541,10.193004,90.919319,104.837639
0.0423303,-2.569174,9.844666,-0.055744,10.174538,90.313911,104.626320
0.0448202,-2.535636,9.832689,0.116733,10.155041,89.341370,104.460289
0.0473101,-2.526054,9.847062,0.241298,10.168766,88.640282,104.387764
0.0497999,-2.430234,9.851853,0.322746,10.152301,88.178238,103.856956
0.0522795,-2.375138,9.868622,0.411379,10.158751,87.679169,103.532333
0.0547693,-2.329623,9.825502,0.535945,10.112116,86.961884,103.338501
0.0572592,-2.336810,9.871017,0.600623,10.161614,86.611435,103.318687
0.0597491,-2.348788,9.873412,0.643743,10.169340,86.370621,103.381378
0.0622390,-2.365556,9.885390,0.729981,10.190666,85.892258,103.457710
0.0647288,-2.415862,9.904554,0.775495,10.224381,85.650078,103.707596
0.0672187,-2.504495,9.863831,0.844965,10.211837,85.253716,104.246735
0.0697086,-2.547614,9.914136,0.868919,10.273045,85.147987,104.411369
0.0721984,-2.521264,9.962046,0.900061,10.315486,84.994385,104.202583
0.0746883,-2.504495,10.026725,0.830591,10.368104,85.405098,104.024483
0.0771782,-2.638643,9.847062,0.768309,10.223373,85.690033,105.000710
0.0796681,-2.693739,9.729683,0.789868,10.126542,85.526398,105.475166
0.0821497,-2.679367,9.744056,0.763517,10.134525,85.679344,105.374893
0.0846396,-2.739254,9.729683,0.904852,10.148350,84.884575,105.723808
0.0871294,-2.799141,9.497319,0.854546,9.938033,85.067192,106.421806
0.0896193,-2.897357,9.470968,0.880897,9.943335,84.917404,107.009911
0.0921092,-2.911730,9.605117,0.840173,10.071858,85.214943,106.864342
0.0945991,-2.969222,9.720100,0.751540,10.191243,85.770958,106.986465
0.0970889,-3.021923,9.672191,0.617392,10.152067,86.513443,107.350586
0.0995788,-3.086601,9.561997,0.581460,10.064641,86.688034,107.890022
0.1020686,-3.077019,9.502110,0.452103,9.998126,87.408272,107.943245
0.1045585,-2.914125,9.506901,0.214948,9.945828,88.761635,107.041733
0.1070484,-2.768000,9.497319,0.035285,9.892529,89.795631,106.248795
0.1095383,-2.657807,9.466178,-0.170728,9.833698,90.994789,105.683083
0.1120533,-2.624270,9.518879,-0.321644,9.879236,91.865738,105.413055
0.1145432,-2.621875,9.559602,-0.458187,9.923213,92.646477,105.337151
0.1170330,-2.588337,9.576370,-0.613895,9.938975,93.541206,105.124725
0.1195229,-2.583546,9.648235,-0.733670,10.015060,94.201065,104.990631
0.1220128,-2.542823,9.679377,-0.843863,10.043325,94.819801,104.719307
0.1245027,-2.578756,9.712914,-0.855841,10.085790,94.867752,104.868866
0.1269925,-2.566778,9.684168,-0.851049,10.054638,94.855469,104.844841
0.1294824,-2.585942,9.679377,-0.891773,10.058463,95.086464,104.957802
0.1319722,-2.581151,9.669795,-0.815117,10.041498,94.656097,104.945465
0.1344621,-2.581151,9.657818,-0.776789,10.026923,94.443176,104.963165
0.1369520,-2.645829,9.605117,-0.760020,9.991812,94.362381,105.400772
0.1394419,-2.676971,9.583557,-0.647432,9.971455,93.722748,105.606621
0.1419455,-2.705717,9.636258,-0.618686,10.028018,93.537155,105.683945
0.1444354,-2.760813,9.641049,-0.542030,10.043193,93.093750,105.979607
0.1469253,-2.741649,9.655422,-0.398300,10.045022,92.272461,105.851852
0.1494152,-2.741649,9.681772,-0.321644,10.067612,91.830818,105.810867
0.1519050,-2.751231,9.657818,-0.237802,10.044863,91.356544,105.900711
0.1543949,-2.765604,9.621885,-0.127608,10.012269,90.730270,106.036163
0.1568847,-2.741649,9.612303,-0.031788,9.995700,90.182213,105.919365
0.1593746,-2.700926,9.626676,0.126315,9.999191,89.276192,105.672356
0.1618645,-2.708112,9.708123,0.260462,10.082131,88.519653,105.586617
0.1643544,-2.782373,9.763220,0.375446,10.158889,87.882011,105.906769
0.1668442,-2.765604,9.727287,0.353887,10.118988,87.995811,105.871193
0.1693341,-2.789560,9.763220,0.408983,10.162154,87.693466,105.945763
0.1718950,-2.856633,9.803943,0.373051,10.218454,87.907806,106.244858
0.1743849,-2.830283,9.827898,0.282022,10.231208,88.420448,106.065582
0.1768747,-2.839865,9.794361,0.267649,10.201273,88.496567,106.169464
0.1793646,-2.873402,9.796757,0.238903,10.212245,88.659515,106.346481
0.1818545,-2.772791,9.779988,0.198179,10.167390,88.883141,105.828926
0.1843444,-2.748836,9.763220,0.157456,10.144031,89.110619,105.724571
0.1868342,-2.791955,9.830294,0.150269,10.220189,89.157539,105.855362
0.1893241,-2.815910,9.878203,0.116733,10.272385,89.348892,105.910889
0.1918139,-2.789560,9.861435,0.114337,10.249030,89.360802,105.794914
0.1943039,-2.751231,9.873412,0.107151,10.250123,89.401047,105.570526
0.1967937,-2.734463,9.899763,0.116733,10.271135,89.348816,105.440948
0.1992836,-2.722486,9.894972,0.121523,10.263390,89.321571,105.383614
0.2016786,-2.782373,9.873412,0.167038,10.259326,89.067093,105.738083
0.2041685,-2.775187,9.851853,0.150269,10.236369,89.158867,105.732094
0.2066583,-2.799141,9.871017,0.179016,10.261785,89.000435,105.831841
0.2091482,-2.775187,9.811130,0.205366,10.198142,88.846123,105.794144
0.2116381,-2.710508,9.794361,0.169434,10.163911,89.044830,105.468987
0.2141280,-2.727277,9.796757,0.152665,10.170437,89.139923,105.556442
0.2166178,-2.703321,9.784779,0.138292,10.152288,89.219505,105.444321
0.2191076,-2.727277,9.729683,0.080800,10.105014,89.541855,105.658440
0.2215976,-2.827888,9.753637,0.076009,10.155598,89.571167,106.168541
0.2240874,-2.758418,9.760824,-0.031788,10.143154,90.179565,105.780342
0.2265773,-2.653016,9.732078,0.013726,10.087221,89.922035,105.248611
0.2290672,-2.736859,9.631467,0.104755,10.013317,89.400589,105.862923
0.2315562,-2.758418,9.667399,0.138292,10.054184,89.211891,105.925140
0.2340461,-2.720090,9.684168,0.143083,10.059943,89.185051,105.688995
0.2365359,-2.741649,9.629071,0.083196,10.012121,89.523895,105.893044
0.2390258,-2.818305,9.674586,0.068823,10.076964,89.608688,106.241379
0.2415157,-2.818305,9.660213,0.080800,10.063255,89.539955,106.264267
0.2440056,-2.787164,9.684168,0.001749,10.077271,89.990059,106.056152
0.2464954,-2.732068,9.672191,-0.038975,10.050720,90.222183,105.773193
0.2489853,-2.734463,9.650631,-0.036580,10.030618,90.208946,105.819839
0.2514752,-2.784769,9.636258,-0.038975,10.030649,90.222626,106.118690
0.2539650,-2.806328,9.624281,-0.038975,10.025158,90.222748,106.256065
0.2564549,-2.758418,9.645840,-0.137191,10.033440,90.783447,105.958923
0.2589448,-2.653016,9.667399,-0.139586,10.025797,90.797737,105.345840
0.2614393,-2.669785,9.650631,-0.089281,10.013511,90.510857,105.463760
0.2639292,-2.700926,9.590743,-0.046161,9.963909,90.265442,105.728180
0.2664191,-2.676971,9.645840,-0.000647,10.010414,90.003700,105.510719
0.2689089,-2.657807,9.653027,0.054449,10.012384,89.688408,105.394043
0.2713988,-2.657807,9.691355,0.099964,10.049691,89.430069,105.336037
0.2738887,-2.664994,9.698541,0.138292,10.058976,89.212265,105.364685
0.2763785,-2.655411,9.660213,0.179016,10.020128,88.976326,105.369926
0.2788684,-2.664994,9.679377,0.214948,10.041848,88.773476,105.393669
0.2813583,-2.679367,9.736869,0.214948,10.101081,88.780670,105.385704
0.2838482,-2.672180,9.748846,0.322746,10.113590,88.171265,105.328415
0.2863380,-2.679367,9.739264,0.344305,10.106969,88.047775,105.382095
0.2888279,-2.715299,9.744056,0.267649,10.118849,88.484322,105.571136
0.2913260,-2.736859,9.724892,0.226926,10.105217,88.713242,105.718102
0.2938158,-2.727277,9.693750,0.253276,10.073280,88.559242,105.713615
0.2963057,-2.727277,9.722496,0.217343,10.100109,88.766960,105.669441
0.2987955,-2.715299,9.758429,0.260462,10.132504,88.527016,105.549316
0.3012854,-2.739254,9.746451,0.255672,10.127299,88.553368,105.698090
0.3037753,-2.748836,9.753637,0.202971,10.135617,88.852547,105.739258
0.3062651,-2.688948,9.789570,0.258067,10.155428,88.543861,105.358925
0.3087550,-2.655411,9.722496,0.284418,10.082610,88.383545,105.276077
0.3112449,-2.676971,9.746451,0.298791,10.111814,88.306740,105.358200
0.3137348,-2.681762,9.751242,0.282022,10.117218,88.402649,105.377182
0.3162246,-2.607502,9.775197,0.250881,10.120103,88.579475,104.935699
0.3187145,-2.626666,9.777593,0.190993,10.126063,88.919250,105.036995
0.3211950,-2.619479,9.770406,0.200575,10.117447,88.864059,105.008240
0.3236849,-2.650620,9.753637,0.255672,10.110618,88.550980,105.203369
0.3261747,-2.588337,9.753637,0.229321,10.093836,88.698189,104.862114
0.3286646,-2.583546,9.724892,0.270045,10.065841,88.462692,104.877731
0.3311545,-2.554801,9.691355,0.250881,10.025582,88.566078,104.768135
