Keuwl Accelerometer Data File
2022-10-21 16-39-29

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,2.178708,9.526065,-1.543349,9.893160,98.974892,77.117447
0.0024924,2.126007,9.430245,-1.586468,9.796240,99.319901,77.295319
0.0049849,2.092469,9.329634,-1.718220,9.714565,100.187531,77.358772
0.0074774,2.130797,9.310470,-1.742175,9.708776,100.337341,77.109268
0.0099698,2.154752,9.308075,-1.830809,9.728056,100.847687,76.966026
0.0124623,2.154752,9.332029,-1.821227,9.749185,100.766571,76.998344
0.0149547,2.159544,9.375149,-1.775712,9.783159,100.457558,77.028320
0.0174472,2.169126,9.334425,-1.818831,9.754217,100.746628,76.917839
0.0199382,2.149961,9.377544,-1.861951,9.799364,100.953209,77.087128
0.0224307,2.140379,9.360776,-1.933815,9.795151,101.386467,77.120499
0.0249231,2.169126,9.367962,-1.969748,9.815484,101.576584,76.963066
0.0274156,2.118820,9.389522,-2.070359,9.845756,102.138725,77.283745
0.0299080,2.063724,9.372753,-2.144619,9.833964,102.596458,77.582565
0.0324004,2.097260,9.344007,-2.233253,9.833431,103.126877,77.349625
0.0348929,2.135588,9.384730,-2.293140,9.894058,103.401268,77.180092
0.0373854,2.147566,9.363171,-2.400938,9.901793,104.032669,77.081894
0.0398778,2.164335,9.360776,-2.439266,9.912541,104.245598,76.981239
0.0423703,2.190685,9.339216,-2.489572,9.910501,104.548851,76.798889
0.0448627,2.214640,9.367962,-2.515922,9.949533,104.647308,76.699142
0.0473552,2.183498,9.288911,-2.499154,9.863939,104.676582,76.771919
0.0498450,2.212245,9.241000,-2.446453,9.811995,104.438034,76.537071
0.0523374,2.245781,9.250583,-2.412915,9.820334,104.223564,76.354195
0.0548299,2.185894,9.281724,-2.369797,9.825705,103.956398,76.748024
0.0573224,2.226618,9.269747,-2.362610,9.821811,103.918846,76.493286
0.0598148,2.229013,9.348798,-2.367401,9.898136,103.837936,76.589470
0.0623073,2.264946,9.650631,-2.379379,10.194415,103.497337,76.792061
0.0647997,2.008627,9.399103,-2.365005,9.898029,103.823807,77.937103
0.0672922,1.896039,9.178718,-2.403333,9.675734,104.382126,78.328629
0.0697846,1.939157,9.195486,-2.465616,9.715789,104.700966,78.091858
0.0722771,2.032582,9.274537,-2.530295,9.826027,104.922333,77.638649
0.0747695,2.008627,9.334425,-2.520713,9.875225,104.788773,77.855995
0.0772620,1.967903,9.355985,-2.446453,9.868750,104.353218,78.121765
0.0797620,1.943949,9.384730,-2.381774,9.875472,103.956238,78.297279
0.0822544,1.888852,9.344007,-2.238044,9.792194,103.211945,78.571899
0.0847468,1.903225,9.279328,-2.135037,9.710128,102.701828,78.409172
0.0872393,1.927180,9.312865,-2.127851,9.745318,102.611900,78.308388
0.0897318,1.929575,9.276933,-2.072754,9.699538,102.339050,78.250175
0.0922242,1.948740,9.296097,-2.058382,9.718638,102.227699,78.160538
0.0947167,1.979881,9.317657,-1.952979,9.723825,101.586365,78.003815
0.0972091,2.020605,9.305679,-1.907465,9.711690,101.327057,77.749153
0.0997016,2.099656,9.267351,-1.857159,9.682014,101.058746,77.234306
0.1021941,2.178708,9.281724,-1.790086,9.700597,100.633942,76.790062
