Keuwl Accelerometer Data File
2022-10-21 17-15-00

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,3.548934,8.510373,0.974321,9.272038,83.968124,67.363243
0.0024908,3.431554,8.515164,0.794659,9.214938,85.052902,68.050896
0.0049815,3.381248,8.507977,0.612601,9.175718,86.171898,68.326088
0.0074504,3.381248,8.486418,0.579064,9.153548,86.372978,68.276154
0.0099411,3.453114,8.524746,0.425752,9.207418,87.349693,67.948639
0.0124319,3.608821,8.584634,0.286813,9.316748,88.235893,67.199020
0.0149227,3.754946,8.694826,0.186202,9.472818,88.873695,66.642418
0.0174134,3.833998,8.709200,0.109546,9.516392,89.340439,66.239761
0.0199042,3.786088,8.649312,0.061636,9.441868,89.625977,66.359428
0.0223949,3.757342,8.610984,-0.029393,9.395080,90.179253,66.426292
0.0248856,3.747760,8.560678,-0.065325,9.345330,90.400513,66.356789
0.0273764,3.764529,8.584634,-0.058139,9.373953,90.355362,66.321617
0.0298671,3.735782,8.606193,-0.074907,9.382336,90.457451,66.535263
0.0323579,3.719014,8.587029,0.001749,9.357785,89.989296,66.582726
0.0348486,3.654335,8.503186,0.080800,9.255532,89.499809,66.743866
0.0373550,3.632776,8.464858,0.291604,9.216068,88.186813,66.772942
0.0398457,3.606426,8.462463,0.452103,9.209994,87.186317,66.917877
0.0423365,3.601635,8.462463,0.655720,9.220360,85.921883,66.945335
0.0448272,3.596843,8.452881,0.797055,9.220834,85.041130,66.949432
0.0473180,3.606426,8.412157,0.933598,9.200125,84.175789,66.794418
0.0498088,3.618403,8.280405,1.098887,9.103049,83.066551,66.395447
0.0522995,3.568098,8.151048,1.285736,8.990218,81.777649,66.358742
0.0547903,3.627985,8.129489,1.383952,9.009228,81.163521,65.950005
0.0572810,3.695059,8.115115,1.530077,9.047083,80.263115,65.518776
0.0597717,3.766924,8.083974,1.731300,9.085029,79.014168,65.015694
0.0622625,3.884304,8.040855,1.839097,9.117316,78.362747,64.216164
0.0647532,3.925027,8.019296,1.908566,9.130036,77.933746,63.920662
0.0678703,4.008870,7.971385,1.898985,9.122508,77.985176,63.301834
0.0703610,4.023242,7.928267,1.822328,9.075504,78.416466,63.094234
0.0728518,4.054384,7.913894,1.827119,9.077782,78.388542,62.873383
0.0753425,4.068757,7.899520,1.740881,9.054716,78.915154,62.748642
0.0778332,4.059175,7.851611,1.592360,8.981109,79.787407,62.661655
0.0803240,4.080735,7.856401,1.472586,8.974628,80.556023,62.551949
0.0828147,4.092712,7.863588,1.290527,8.958335,81.717216,62.504658
0.0853055,4.071153,7.873170,1.175544,8.941085,82.445068,62.656879
0.0877962,4.087921,7.901916,1.060560,8.959697,83.201958,62.645988
0.0902870,4.030429,7.897125,0.931202,8.914935,84.004280,62.961750
0.0927778,3.975332,7.877961,0.816218,8.861814,84.715279,63.223831
0.0952685,3.972937,7.854006,0.713212,8.830533,85.367371,63.167500
0.0971234,3.908258,7.880356,0.605415,8.817087,86.062759,63.620914
0.0996141,3.862744,7.877961,0.495221,8.787964,86.769547,63.880234
0.1021048,3.836394,7.923475,0.329932,8.809553,87.853676,64.164635
0.1045956,3.831603,7.954617,0.253276,8.832964,88.356880,64.280678
0.1070863,3.810043,7.995340,0.171829,8.858410,88.888550,64.520660
0.1095771,3.814834,8.048041,0.119128,8.907195,89.233681,64.638687
0.1120679,3.764529,8.064810,0.001749,8.900160,89.988747,64.977562
0.1145586,3.680686,8.153443,-0.108444,8.946387,90.694534,65.704292
0.1170494,3.572889,8.282801,-0.218637,9.023199,91.388443,66.666451
0.1195402,3.419576,8.407367,-0.290502,9.080843,91.833244,67.866669
0.1220309,3.208772,8.507977,-0.343204,9.099434,92.161537,69.336098
0.1245216,3.088998,8.632544,-0.417464,9.178071,92.606995,70.311180
0.1270046,2.988386,8.723573,-0.431837,9.231341,92.681244,71.090363
0.1294953,2.957245,8.797833,-0.460583,9.292971,92.840889,71.420784
0.1319860,2.974014,8.884071,-0.412673,9.377728,92.522156,71.491623
0.1344768,2.945267,8.955936,-0.467770,9.439396,92.840454,71.795929
0.1369676,2.887775,9.001451,-0.386322,9.461216,92.340164,72.213127
0.1394583,3.012341,8.967914,-0.321644,9.465788,91.947266,71.432686
0.1419491,3.134512,8.936772,-0.439023,9.480707,92.654144,70.672028
0.1444398,3.024319,9.023010,-0.470165,9.527973,92.828453,71.469955
0.1469306,2.806329,9.116434,-0.551612,9.554534,93.309700,72.889969
0.1494213,2.748837,9.209859,-0.551612,9.627143,93.284706,73.381386
0.1519121,2.818306,9.257769,-0.482143,9.689251,92.852249,73.068382
0.1544028,2.875798,9.320052,-0.374345,9.760826,92.197937,72.851852
0.1569067,2.914126,9.375149,-0.347995,9.823779,92.030052,72.732918
0.1593974,2.890171,9.442223,-0.333622,9.880281,91.935043,72.981171
0.1618882,2.875798,9.516483,-0.345599,9.947517,91.990982,73.185638
0.1643790,2.904544,9.506901,-0.362368,9.947304,92.087677,73.011063
0.1668697,3.053065,9.403894,-0.398300,9.895103,92.306908,72.013481
0.1693604,3.160862,9.348798,-0.446210,9.878774,92.588852,71.319420
0.1718512,3.139303,9.372753,-0.633059,9.904771,93.664536,71.482277
0.1743419,3.072229,9.468573,-0.671387,9.977135,93.858498,72.023521
0.1768327,3.069834,9.504505,-0.554007,10.003320,93.174797,72.100204
0.1793234,3.227937,9.554811,-0.484538,10.096968,92.750595,71.333298
0.1818142,3.283033,9.516483,-0.494120,10.078984,92.810043,70.966393
0.1843049,3.117743,9.485341,-0.415069,9.993213,92.380470,71.804787
0.1868135,2.777582,9.595534,-0.259361,9.992823,91.487267,73.856056
0.1893043,2.662599,9.775197,-0.161145,10.132614,90.911247,74.763237
0.1917951,2.856634,9.791965,-0.189892,10.201912,91.066528,73.736320
0.1942858,3.057856,9.741660,-0.309667,10.215005,91.737183,72.573196
0.1967765,3.165653,9.715309,-0.467770,10.228754,92.621101,71.952225
0.1992673,3.103370,9.768010,-0.534844,10.263088,92.987228,72.374557
0.2017580,3.074625,9.825502,-0.542030,10.309588,93.013733,72.623901
0.2042488,3.069834,9.856644,-0.613895,10.341865,93.403091,72.700897
0.2067395,3.098579,9.921323,-0.613895,10.412046,93.380127,72.655624
0.2092302,3.048274,9.995583,-0.707319,10.473966,93.872200,73.040283
0.2117210,3.038692,10.112963,-0.855841,10.594250,94.633606,73.275795
0.2142118,3.074625,10.206387,-0.978011,10.704211,95.242249,73.235329
0.2167147,3.036297,10.297416,-1.207979,10.803475,96.419891,73.571320
0.2192054,3.007550,10.374072,-1.356500,10.886084,97.158157,73.832581
0.2216962,3.045878,10.474683,-1.452320,11.004798,97.583534,73.786369
0.2241869,2.938081,10.606436,-1.612818,11.123398,98.336891,74.516777
0.2266777,2.844656,10.778912,-1.737385,11.282532,98.858162,75.216171
0.2291684,2.856634,10.879522,-1.780504,11.388351,98.994766,75.287956
0.2316592,2.887775,10.987320,-1.837996,11.508201,99.190170,75.274117
0.2341499,2.933290,11.128654,-1.883510,11.661850,99.294579,75.233826
0.2366407,2.997968,11.281966,-1.957770,11.836530,99.520515,75.118645
0.2391314,3.074625,11.420905,-1.974539,11.991213,99.477806,74.932610
0.2416222,3.048274,11.507144,-2.027240,12.075431,99.664658,75.162979
0.2441129,3.043483,11.614941,-2.067964,12.183846,99.772118,75.316795
0.2465747,3.057856,11.703574,-2.089523,12.275595,99.800476,75.357353
0.2490654,3.110557,11.816163,-2.123060,12.401800,99.856995,75.251717
0.2515562,3.139303,11.883237,-2.178157,12.482424,100.049438,75.201729
0.2540469,3.232728,12.055713,-2.269186,12.686211,100.303963,74.989319
0.2565377,3.227937,12.197047,-2.365005,12.836697,100.616699,75.176567
0.2590284,3.175236,12.333591,-2.458430,12.970871,100.925629,75.562927
0.2615192,3.036297,12.489299,-2.527900,13.099312,101.126717,76.335800
0.2640100,2.914126,12.683334,-2.666838,13.284244,101.580940,77.060280
0.2665007,2.811120,12.884556,-2.733912,13.468053,101.711998,77.692223
0.2689914,2.715300,13.052241,-2.896806,13.642776,102.259087,78.248192
0.2714822,2.722486,13.195971,-3.177080,13.843389,103.267731,78.342758
0.2739729,2.643435,13.275023,-3.323205,13.937635,103.794128,78.738091
