Keuwl Accelerometer Data File
2022-10-24 20-54-40

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,4.461283,9.246153,1.440506,10.366747,82.012650,64.242615
0.0023610,4.434948,9.315582,1.292072,10.397994,82.861877,64.541885
0.0047211,4.394248,9.363464,1.090968,10.400678,83.978943,64.859467
0.0070847,4.281725,9.389799,0.897046,10.358871,85.032143,65.487129
0.0094473,4.195538,9.444863,0.760583,10.362744,85.790939,66.048546
0.0118097,4.154838,9.464016,0.657636,10.356773,86.359375,66.297844
0.0141715,4.133292,9.490351,0.674395,10.373315,86.272430,66.465637
0.0165351,4.087803,9.468804,0.731853,10.339439,85.941055,66.649529
0.0188963,4.061469,9.452045,0.830011,10.321124,85.387367,66.747185
0.0212592,4.011192,9.442469,0.897046,10.298280,85.002838,66.984055
0.0236222,3.956128,9.396981,0.954504,10.240375,84.651703,67.168915
0.0259857,3.908246,9.387405,0.959293,10.213619,84.610672,67.396637
0.0283491,3.869941,9.310793,0.973657,10.129922,84.484390,67.430260
0.0307108,3.831635,9.274882,0.995204,10.084409,84.336411,67.553520
0.0330303,3.757418,9.210241,1.002386,9.997575,84.245689,67.806465
0.0353933,3.692777,9.128842,1.081392,9.906653,83.733215,67.975800
0.0377565,3.652078,9.076172,1.134062,9.848891,83.387947,68.081093
0.0401194,3.652078,9.045048,1.237008,9.832637,82.772675,68.012848
0.0424808,3.695171,8.994772,1.383048,9.822068,81.905266,67.666496
0.0448440,3.723900,8.980408,1.524300,9.840663,81.089111,67.477707
0.0472082,3.759812,9.018713,1.653581,9.909980,80.394684,67.369232
0.0495684,3.798118,9.037866,1.763710,9.960893,79.801239,67.205666
0.0519307,3.812482,9.080960,1.859474,10.022799,79.308289,67.225754
0.0542947,3.783753,9.088142,1.919326,10.029702,78.967590,67.396111
0.0566563,3.759812,9.133630,1.945661,10.067024,78.856277,67.625732
0.0590177,3.747841,9.183907,1.967208,10.112387,78.782471,67.800224
0.0613809,3.776571,9.203059,1.964814,10.139984,78.827179,67.688698
0.0637446,3.802906,9.171936,1.969602,10.122541,78.780052,67.479927
0.0661066,3.807694,9.107295,1.967208,10.065350,78.729362,67.310547
0.0684692,3.819664,9.061807,1.948056,10.025023,78.795036,67.143974
0.0708319,3.860364,8.999561,1.957632,9.986333,78.695038,66.783073
0.0731960,3.922611,8.985196,1.960026,9.998116,78.694542,66.415665
0.0755562,3.965704,8.951679,1.986361,9.990246,78.531448,66.106064
0.0779191,4.056680,8.958861,1.919326,10.020063,78.956848,65.638412
0.0802816,4.128503,8.958861,1.857080,10.037653,79.338203,65.258377
0.0826444,4.221873,8.958861,1.792439,10.064703,79.741379,64.767792
0.0850106,4.320031,8.954073,1.691887,10.084670,80.341919,64.244293
0.0873710,4.312849,8.903797,1.588941,10.020130,80.875816,64.155235
0.0897333,4.401431,8.851126,1.514724,10.000470,81.288155,63.560055
0.0920960,4.195538,8.875067,1.526694,9.934794,81.160248,64.698349
0.0944580,4.207509,8.994772,1.557817,10.051659,81.084297,64.931091
0.0968421,4.269755,9.037866,1.521906,10.110887,81.342850,64.712563
0.0991841,4.343972,9.080960,1.416566,10.165657,81.989868,64.435394
0.1015462,4.322425,9.090536,1.363895,10.157825,82.283569,64.569550
0.1039094,4.320031,9.095325,1.316013,10.154777,82.553780,64.593559
0.1062685,4.269755,9.052231,1.256161,10.087201,82.846375,64.747696
0.1086324,4.238632,9.025896,1.138850,10.036423,83.484520,64.844879
0.1109951,4.245814,9.045048,1.076603,10.049821,83.850296,64.854286
0.1133574,4.260179,9.057019,0.976051,10.056411,84.430237,64.808968
0.1157194,4.245814,9.109689,0.894652,10.090281,84.913208,65.010872
0.1180835,4.197932,9.109689,0.837194,10.065285,85.228836,65.258774
0.1204452,4.123715,9.100113,0.772553,10.020675,85.578339,65.622353
0.1228551,4.020769,9.107295,0.727065,9.981885,85.822968,66.179077
0.1251708,3.968099,9.080960,0.681577,9.933488,86.065613,66.396156
0.1275334,3.934581,9.054626,0.621725,9.892103,86.396553,66.513206
0.1298979,3.970493,9.054626,0.571449,9.903415,86.692070,66.322342
0.1322590,3.941763,9.049837,0.516384,9.884519,87.005409,66.463898
0.1346220,3.934581,9.049837,0.458926,9.878820,87.337334,66.502129
0.1369855,3.889093,9.085748,0.466108,9.894094,87.299812,66.826981
0.1393485,3.877123,9.100113,0.473291,9.902936,87.260620,66.923462
0.1417184,3.865152,9.097719,0.470897,9.895940,87.272560,66.981857
0.1440743,3.846000,9.095325,0.475685,9.886502,87.242172,67.078705
0.1464363,3.848394,9.104901,0.494838,9.897183,87.134140,67.087540
0.1488009,3.896276,9.119266,0.576237,9.933479,86.674431,66.865036
0.1511608,3.903458,9.126448,0.621725,9.945631,86.415970,66.843201
0.1535236,3.915429,9.097719,0.523567,9.918326,86.974075,66.714180
0.1558853,3.922611,9.059413,0.494838,9.884569,87.130478,66.587997
0.1582481,3.953734,9.030684,0.456532,9.868824,87.348549,66.355659
0.1606112,3.941763,9.018713,0.475685,9.853982,87.233063,66.391548
0.1629728,4.200326,8.939708,0.434985,9.886876,87.478386,64.833488
0.1653358,3.795723,8.937314,0.691154,9.734515,85.928558,66.988815
0.1677456,3.656866,9.052231,0.676789,9.786399,86.034485,68.002571
0.1701555,3.759812,9.174330,0.679183,9.938099,86.081276,67.715263
0.1725653,3.886699,9.169542,0.609754,9.977913,86.496452,67.029343
0.1749751,3.960916,9.102507,0.645666,9.947933,86.278633,66.483940
0.1773850,4.001616,9.037866,0.674395,9.907106,86.096756,66.118095
0.1797948,4.030345,9.047443,0.612148,9.923439,86.463341,65.988564
0.1822046,4.044710,9.035472,0.561872,9.915399,86.751503,65.884422
0.1846144,4.071045,9.033078,0.559478,9.923857,86.768120,65.739769
0.1870242,4.075833,9.061807,0.504414,9.949029,87.093872,65.782669
0.1894339,4.080621,9.054626,0.451744,9.941920,87.395683,65.740479
0.1918439,4.073439,9.078567,0.387103,9.958068,87.772163,65.834824
0.1942536,4.056680,9.068989,0.387103,9.942488,87.768669,65.900391
0.1966633,4.025557,9.033078,0.365556,9.896224,87.883072,65.980042
0.1990733,4.006404,9.023502,0.372739,9.879970,87.837906,66.058945
0.2014830,4.039922,9.033078,0.437379,9.904987,87.469139,65.904068
0.2038926,4.063862,9.030684,0.449350,9.913130,87.401962,65.771965
0.2063022,4.083015,9.016319,0.518779,9.911315,86.999649,65.636734
0.2087119,4.061469,9.047443,0.564266,9.933286,86.743523,65.824310
0.2111215,4.090198,9.057019,0.616937,9.956903,86.447639,65.695816
0.2135312,4.094986,9.061807,0.660030,9.965987,86.202621,65.682022
0.2159408,4.056680,9.030684,0.784523,9.931032,85.469078,65.809875
0.2183512,4.018375,9.028290,0.928169,9.925667,84.634315,66.006775
0.2207608,3.881911,8.994772,1.067027,9.854629,83.784012,66.656219
0.2231705,3.850788,8.934920,1.143638,9.796391,83.295959,66.684837
0.2255800,3.802906,8.906191,1.162791,9.753687,83.153168,66.877724
0.2279896,3.747841,8.858309,1.129274,9.684587,83.303780,67.067375
0.2303992,3.716718,8.834368,1.110121,9.648441,83.393089,67.182961
0.2328088,3.733477,8.848732,1.098150,9.666687,83.477028,67.124039
0.2352184,3.747841,8.841550,1.059845,9.661397,83.702042,67.028412
0.2376280,3.829241,8.831974,0.964081,9.674519,84.280891,66.560097
0.2400375,3.872334,8.858309,0.932958,9.712622,84.487885,66.387863
0.2424472,3.932187,8.839156,0.925775,9.718531,84.533783,66.017632
0.2448583,3.963310,8.803244,0.889864,9.695193,84.733749,65.762238
0.2472678,3.913034,8.784092,0.949716,9.663026,84.359665,65.988541
0.2496773,3.829241,8.738605,1.021539,9.595303,83.888573,66.337051
0.2520868,3.733477,8.673964,1.119697,9.509480,83.237999,66.711823
0.2544963,3.611378,8.702692,1.165185,9.494027,82.950417,67.462898
0.2569059,3.477308,8.709875,1.203491,9.455262,82.687408,68.236267
0.2593154,3.355209,8.702692,1.227432,9.407490,82.503021,68.916504
0.2617250,3.312116,8.705086,1.299255,9.404078,82.058693,69.169151
0.2641346,3.290568,8.724239,1.373472,9.424788,81.620461,69.334755
0.2665442,3.259445,8.733816,1.447689,9.433946,81.172783,69.534508
0.2689537,3.213957,8.740998,1.569788,9.444512,80.432373,69.812149
0.2713633,3.156499,8.731421,1.665552,9.432671,79.829811,70.124557
0.2737729,3.087070,8.683539,1.761316,9.382755,79.180336,70.429276
0.2761825,3.008065,8.661993,1.849898,9.354180,78.593910,70.849335
0.2785921,2.964971,8.647628,1.914538,9.340127,78.171677,71.074936
0.2810017,2.888360,8.647628,1.950450,9.323537,77.924744,71.530373
0.2834113,2.854843,8.602140,1.998332,9.281178,77.566277,71.640244
0.2858208,2.828507,8.590170,2.019879,9.266682,77.410042,71.774704
0.2881855,2.804566,8.554258,2.089308,9.241544,76.933739,71.847954
0.2905464,2.787808,8.515953,2.110854,9.205924,76.744545,71.873466
0.2929096,2.701621,8.480042,2.170707,9.160886,76.293182,72.328865
0.2952706,2.653738,8.444130,2.201830,9.121058,76.030769,72.553619
0.2976331,2.562763,8.415401,2.240136,9.077716,75.713364,73.062805
0.2999963,2.464604,8.408218,2.247318,9.045598,75.614586,73.663162
0.3023566,2.409540,8.386671,2.299988,9.023973,75.233803,73.970329
0.3047185,2.380811,8.384277,2.362235,9.030200,74.835411,74.147499
0.3070813,2.316170,8.405824,2.453210,9.057635,74.285477,74.594803
0.3094438,2.270683,8.391459,2.580098,9.068048,73.469467,74.858681
0.3118323,2.249135,8.453706,2.675862,9.147895,72.991646,75.101402
0.3141692,2.218012,8.508771,2.762049,9.216706,72.561707,75.389641
0.3165320,2.198860,8.551864,2.862601,9.282448,72.037849,75.580429
0.3188952,2.172524,8.599746,2.920060,9.338214,71.777977,75.822205
0.3212569,2.110278,8.611716,2.991883,9.357686,71.353729,76.231140
0.3236189,2.045637,8.606929,3.092435,9.371607,70.732491,76.630379
0.3259830,1.959450,8.563834,3.181016,9.343317,70.095161,77.112267
0.3283452,1.870868,8.496800,3.221716,9.277673,69.680504,77.582474
0.3307073,1.767922,8.405824,3.188199,9.162316,69.636879,78.122604
0.3330704,1.679340,8.331607,3.178622,9.074111,69.494598,78.604004
0.3354322,1.595547,8.290908,3.197775,9.028327,69.255974,79.106865
0.3378417,1.564423,8.290908,3.228898,9.033956,69.058289,79.314415
0.3401570,1.624276,8.322031,3.169046,9.051924,69.506790,78.955978
0.3425176,1.708069,8.403430,3.219322,9.159650,69.422882,78.510658
0.3448815,1.794257,8.487224,3.233687,9.257918,69.556183,78.063042
0.3472430,1.801439,8.587775,3.307904,9.377489,69.344429,78.152962
0.3496071,1.789469,8.688328,3.374938,9.491019,69.170219,78.361969
0.3519691,1.770316,8.834368,3.453943,9.649342,69.025894,78.668602
0.3543324,1.753557,8.932526,3.494643,9.750770,68.998238,78.893417
0.3566962,1.758345,9.104901,3.525767,9.920789,69.182541,79.069557
0.3590577,1.832563,9.224607,3.528161,10.044878,69.436836,78.763901
0.3614192,1.856503,9.351493,3.494643,10.154287,69.869812,78.771362
0.3637819,1.846927,9.480774,3.477885,10.266055,70.197731,78.976410
0.3661443,1.787075,9.552597,3.451550,10.313047,70.447044,79.403740
0.3685076,1.633852,9.475986,3.341421,10.179828,70.838043,80.217232
0.3708681,1.032933,9.097719,3.006247,9.637062,71.823425,83.522514
0.3732315,-1.361165,7.249475,2.048608,7.655354,74.478226,100.634071
0.3755951,-0.690818,8.211902,2.041425,8.489992,76.086853,94.808624
0.3779564,0.436803,9.452045,1.713434,9.616018,79.735916,87.354103
0.3803194,1.657793,10.620365,1.584152,10.865080,81.616264,81.127968
0.3827290,2.715985,11.482241,1.524300,11.897139,82.638847,76.691971
0.3850441,3.415062,12.071189,1.617670,12.648838,82.652275,74.203255
0.3874068,3.831635,12.394393,1.840321,13.103022,81.926109,72.821396
0.3897708,3.992040,12.581132,2.170707,13.376593,80.660942,72.395576
0.3921322,3.910640,12.607467,2.479546,13.430915,79.361328,72.766922
0.3944958,3.733477,12.554797,2.793172,13.392670,77.962036,73.438866
0.3968573,3.494067,12.518887,2.991883,13.337255,77.036797,74.405388
0.3992195,3.257051,12.394393,3.190593,13.206409,76.019348,75.276459
0.4015816,3.075100,12.336934,3.283962,13.131663,75.517769,76.003685
0.4039444,2.929060,12.284265,3.298327,13.052260,75.362564,76.588814
0.4063071,2.845266,12.262717,3.317480,13.018273,75.236336,76.937050
0.4086691,2.864419,12.308205,3.319874,13.065924,75.280540,76.899071
0.4110302,2.885966,12.365664,3.382121,13.140669,75.085457,76.863144
0.4133942,2.914695,12.471004,3.480279,13.271539,74.797203,76.845093
0.4157562,2.948213,12.573950,3.607166,13.409244,74.394875,76.804237
0.4181185,2.972154,12.691261,3.767570,13.568213,73.878433,76.819496
0.4204818,2.945818,12.796601,3.999798,13.726953,73.059242,77.036179
0.4228638,2.883572,12.875607,4.267937,13.867643,72.075577,77.376556
0.4252064,2.794990,12.980947,4.600717,14.052885,70.889809,77.848885
0.4275686,2.694438,13.052770,4.971802,14.225105,69.542717,78.336456
0.4299308,2.562763,13.105440,5.390769,14.400719,68.016457,78.935463
0.4322933,2.390388,13.153322,5.747490,14.551889,66.736198,79.699898
0.4346552,2.184495,13.189233,6.132940,14.708529,65.356888,80.595634
0.4370193,2.019302,13.225145,6.446567,14.850598,64.272293,81.318748
0.4393805,1.870868,13.220357,6.685977,14.932524,63.400841,81.945320
0.4417428,1.832563,13.229933,6.867929,15.018584,62.787281,82.113777
0.4441064,1.839745,13.222751,6.932569,15.042816,62.557655,82.079018
0.4464689,1.875656,13.203598,6.973269,15.049238,62.395634,81.914864
0.4488319,1.985785,13.179657,6.918204,15.016932,62.568127,81.431671
0.4511950,2.134219,13.158110,6.877505,14.999694,62.709019,80.786972
0.4535562,2.280259,13.107834,6.793711,14.938855,62.950001,80.131493
0.4559183,2.459816,13.069528,6.731465,14.905564,63.153133,79.341049
0.4582808,2.586704,12.985735,6.688371,14.834239,63.200233,78.734383
0.4606433,2.658526,12.897153,6.417838,14.648992,64.016785,78.352600
0.4630063,2.684862,12.892365,6.056329,14.494850,65.302574,78.236176
0.4653682,2.732744,12.832513,5.663696,14.290512,66.651321,77.978180
0.4677778,2.723167,12.734355,5.287823,14.054911,67.899895,77.929436
0.4700934,2.737532,12.593103,4.892797,13.784767,69.210091,77.735657
0.4724553,2.766261,12.423122,4.497770,13.498745,70.536934,77.446724
0.4748180,2.749502,12.272294,4.196114,13.258067,71.548904,77.371902
0.4771806,2.792596,12.116677,3.901640,13.032085,72.579193,77.021370
0.4795434,2.862025,11.985003,3.678989,12.859488,73.375900,76.569267
0.4819067,2.976942,11.908391,3.544919,12.776479,73.891533,75.964462
0.4842691,3.120587,11.826991,3.427608,12.702925,74.345947,75.219193
0.4866315,3.259445,11.779109,3.341421,12.670300,74.709045,74.532486
0.4889960,3.439003,11.750381,3.238475,12.664355,75.183998,73.686745
0.4913563,3.589831,11.671375,3.135529,12.607119,75.598755,72.903374
0.4937195,3.740659,11.575611,2.991883,12.527516,76.182808,72.091759
0.4960820,3.865152,11.496606,2.869784,12.463828,76.688271,71.417381
0.4984459,3.970493,11.362536,2.742896,12.344859,77.162346,70.738686
0.5008089,4.111744,11.218890,2.611221,12.230635,77.672554,69.872017
0.5031701,4.257784,11.058485,2.472363,12.105016,78.214821,68.942085
0.5055327,4.387066,10.914840,2.309565,11.988085,78.892235,68.103035
0.5079156,4.674358,10.811893,2.027061,11.952223,80.235611,66.619492
0.5102586,4.997561,10.677824,1.864262,11.935955,81.014252,64.918915
0.5126201,5.181907,10.613183,1.715828,11.934650,81.734024,63.975967
0.5149826,5.390193,10.534178,1.531482,11.931828,82.625587,62.901802
0.5173451,5.572145,10.469537,1.411777,11.943748,83.211639,61.976994
0.5197080,5.727761,10.409685,1.239402,11.945916,84.044785,61.178921
0.5220699,5.833102,10.325891,1.071815,11.907892,84.835884,60.537872
0.5244324,5.921683,10.220551,0.911411,11.847222,85.587860,59.912434
0.5267958,5.993506,10.091270,0.722277,11.759148,86.478531,59.292664
0.5291568,6.055753,10.002688,0.525961,11.704809,87.424522,58.808762
0.5315196,6.151516,9.899742,0.324857,11.659827,88.403465,58.143948
0.5338823,6.264040,9.801584,0.087841,11.632582,89.567337,57.417988
0.5362442,6.335862,9.667514,-0.086928,11.559045,90.430893,56.760105
0.5386085,6.457962,9.583721,-0.285639,11.560041,91.415871,56.026058
0.5409702,6.558514,9.487957,-0.419708,11.541732,92.083984,55.345982
0.5433323,6.630337,9.394588,-0.556172,11.512122,92.769142,54.787037
0.5456949,6.740465,9.327552,-0.639965,11.525912,93.182930,54.146606
0.5480568,6.826653,9.274882,-0.762064,11.541551,93.785873,53.645573
0.5504187,6.896081,9.217424,-0.876981,11.544952,94.356514,53.197742
0.5528284,6.953540,9.171936,-0.982321,11.551670,94.878166,52.833065
