Keuwl Accelerometer Data File
2022-10-21 17-03-57

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,2.430235,9.358380,1.798373,9.834606,79.463509,75.442665
0.0024906,2.585943,9.466178,1.467795,9.922199,81.492996,74.720901
0.0049696,2.569174,9.418267,0.914434,9.805131,84.648773,74.741737
0.0074603,2.332020,9.344007,0.622183,9.650694,86.303558,75.986740
0.0099509,2.135588,9.264956,0.509595,9.521545,86.932053,77.019936
0.0124415,2.073306,9.252978,0.325141,9.487988,88.036163,77.370399
0.0149321,2.011023,9.336821,0.202971,9.553095,88.782570,77.844971
0.0174228,2.058933,9.442223,0.111942,9.664745,89.336357,77.698868
0.0199134,2.123611,9.523669,0.143083,9.758611,89.159889,77.429695
0.0224041,2.137984,9.595534,0.234112,9.833619,88.635811,77.439087
0.0248947,2.123611,9.624281,0.248485,9.858917,88.555756,77.556984
0.0273854,2.094865,9.583557,0.267649,9.813494,88.437149,77.669685
0.0298760,2.114029,9.547625,0.272440,9.782662,88.404152,77.515038
0.0323666,2.058933,9.521274,0.322746,9.746693,88.102402,77.797928
0.0348749,2.099656,9.506901,0.337119,9.741836,88.016869,77.545807
0.0373656,2.082887,9.523669,0.262858,9.752322,88.455498,77.663300
0.0398561,2.085283,9.485341,0.320350,9.717135,88.110756,77.601181
0.0423468,2.092469,9.573975,0.408983,9.808500,87.610252,77.671410
0.0448374,2.094865,9.583557,0.555109,9.825537,86.761261,77.669685
0.0473281,2.118820,9.564393,0.698839,9.821170,85.919594,77.508881
0.0498187,2.097260,9.578766,0.883292,9.845378,84.852707,77.650032
0.0523094,2.092469,9.561997,1.125238,9.852735,83.442192,77.656441
0.0548000,2.080492,9.545229,1.249804,9.848952,82.709671,77.704033
0.0572906,2.058933,9.609907,1.460608,9.935940,81.546745,77.907143
0.0597813,2.023000,9.619490,1.630689,9.964249,80.580956,78.123634
0.0622719,1.948740,9.514088,1.779209,9.873249,79.618294,78.424400
0.0647567,1.943949,9.502110,2.013968,9.905811,78.269310,78.437927
0.0672473,1.867293,9.557206,2.138535,9.969970,77.613945,78.944786
0.0697380,1.893643,9.581161,2.162489,10.003044,77.515053,78.820015
0.0722286,1.881665,9.518879,2.217586,9.953261,77.126457,78.818092
0.0747193,1.812196,9.521274,2.231959,9.945871,77.031776,79.223717
0.0772099,1.740331,9.523669,2.272682,9.944552,76.789139,79.644180
0.0797005,1.735540,9.557206,2.325383,9.987978,76.536949,79.707535
0.0821911,1.807405,9.585953,2.342152,10.032093,76.498787,79.322388
0.0846818,1.819383,9.617094,2.265496,10.046448,76.967590,79.287270
0.0871724,1.814592,9.681772,2.186445,10.090094,77.485176,79.384583
0.0896631,1.838547,9.614698,2.083438,10.008166,77.984650,79.174446
0.0921537,1.864897,9.581161,2.052296,9.974388,78.126205,78.985550
0.0946220,1.867293,9.569184,2.030737,9.958914,78.234215,78.958282
0.0971126,1.922389,9.497319,1.915753,9.877488,78.816521,78.557144
0.0996033,2.013418,9.463782,1.922940,9.864822,78.759430,77.989403
0.1020939,2.037373,9.408686,1.843888,9.801744,79.157005,77.781715
0.1045845,2.140379,9.303284,1.784001,9.711589,79.414764,77.043587
0.1070751,2.240990,9.250583,1.740881,9.676052,79.635101,76.382217
0.1095658,2.358370,9.236210,1.695367,9.682136,79.915375,75.676178
0.1120564,2.461376,9.126017,1.649853,9.595028,80.098862,74.905922
0.1145471,2.540428,9.087688,1.554032,9.563204,80.647896,74.381874
0.1170377,2.624270,9.042174,1.448630,9.526082,81.253098,73.815918
0.1195284,2.722486,8.987078,1.407907,9.495351,81.473122,73.146690
0.1220190,2.827888,8.920004,1.333647,9.452091,81.888763,72.409943
0.1245195,2.902148,8.831370,1.228245,9.376788,82.473328,71.808540
0.1270102,2.914126,8.778669,1.065351,9.310861,83.429817,71.636139
0.1295008,2.950058,8.783460,0.928807,9.312073,84.275673,71.434593
0.1319914,2.962036,8.713990,0.818614,9.239990,84.917236,71.226212
0.1344821,2.940476,8.656499,0.782682,9.175727,85.106773,71.238182
