Keuwl Accelerometer Data File
2022-10-21 15-48-31

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.997725,9.276933,3.156622,9.849934,71.308563,96.138512
0.0024928,-0.889928,9.298492,3.096735,9.840919,71.658539,95.466942
0.0049856,-0.806086,9.363171,3.032056,9.874822,72.118507,94.920525
0.0074761,-0.774944,9.415872,2.921863,9.889210,72.814896,94.704948
0.0099689,-0.808481,9.444618,2.921863,9.919261,72.868568,94.892723
0.0124617,-0.904301,9.511692,2.861975,9.974013,73.324959,95.430931
0.0149545,-0.911488,9.564393,2.742201,9.991401,74.070396,95.443855
0.0174472,-0.952211,9.595534,2.691895,10.011358,74.402122,95.667183
0.0199400,-0.949816,9.602721,2.617635,9.998321,74.822662,95.648811
0.0224328,-0.976166,9.482946,2.600866,9.881481,74.739616,95.877274
0.0249256,-1.000121,9.468573,2.564934,9.860680,74.922974,96.029526
0.0274183,-0.980957,9.430245,2.457136,9.794352,75.470833,95.938690
0.0299111,-0.930651,9.382335,2.402040,9.729548,75.706985,95.664749
0.0324039,-0.882742,9.411081,2.392457,9.750463,75.796387,95.358559
0.0348967,-0.832436,9.449409,2.315801,9.764589,76.280830,95.034416
0.0373789,-0.791713,9.463782,2.260705,9.762212,76.610062,94.782066
0.0398716,-0.794108,9.413477,2.277473,9.717564,76.445702,94.821976
0.0423644,-0.750989,9.430245,2.236750,9.720935,76.697266,94.553207
0.0448572,-0.739012,9.463782,2.196027,9.743298,76.974281,94.465073
0.0473499,-0.815668,9.449409,2.303824,9.760340,76.347107,94.933510
0.0498427,-0.839622,9.468573,2.258310,9.770302,76.635788,95.067429
0.0523355,-0.820458,9.470968,2.265496,9.772658,76.595764,94.951103
0.0548283,-0.844414,9.473364,2.318197,9.789367,76.301796,95.093628
0.0573210,-0.892323,9.475760,2.351734,9.803924,76.120728,95.379623
0.0598138,-0.851600,9.533252,2.349339,9.855329,76.208900,95.104652
0.0623066,-0.808481,9.552416,2.363712,9.873673,76.149139,94.837769
0.0647994,-0.837227,9.523669,2.375689,9.851149,76.045067,95.023964
0.0673894,-0.839622,9.588348,2.390062,9.917348,76.054543,95.004456
0.0698821,-0.782130,9.665004,2.437972,9.998386,75.886909,94.626518
0.0723749,-0.877950,9.607512,2.459532,9.956123,75.697746,95.221283
0.0748677,-0.992935,9.482946,2.538583,9.866944,75.091179,95.977509
0.0773605,-1.115105,9.415872,2.562538,9.821848,74.876419,96.753983
0.0798533,-1.155828,9.324843,2.624821,9.755939,74.392342,97.065857
0.0823460,-1.163015,9.346402,2.696686,9.796936,74.022606,97.093109
0.0848387,-1.143851,9.384730,2.756573,9.847856,73.744804,96.949181
0.0873316,-1.148642,9.358380,2.826043,9.843027,73.314919,96.997452
0.0898243,-1.117501,9.370358,2.840416,9.854967,73.248474,96.800926
0.0923171,-1.110314,9.370358,2.826043,9.850020,73.327110,96.757591
0.0948099,-1.098336,9.399103,2.861975,9.886374,73.172760,96.665092
0.0972042,-1.148642,9.415872,2.931445,9.928312,72.826805,96.955147
0.0996969,-1.129478,9.389522,2.893117,9.889841,72.990265,96.859230
0.1021897,-1.136665,9.360776,2.866766,9.855682,73.089684,96.923439
0.1046825,-1.155828,9.382335,2.804483,9.860491,73.476044,97.022995
0.1071753,-1.160619,9.358380,2.775738,9.830109,73.598236,97.069679
0.1096680,-1.122291,9.305679,2.720641,9.759974,73.814087,96.876823
0.1121608,-1.127082,9.269747,2.646380,9.705764,74.177345,96.932404
0.1146536,-1.115105,9.272142,2.629612,9.702110,74.274132,96.857681
0.1171464,-1.031263,9.288911,2.603261,9.701770,74.435173,96.335083
0.1196391,-1.014494,9.324843,2.531396,9.715445,74.897072,96.209061
0.1221319,-0.949816,9.360776,2.473905,9.728642,75.268433,95.793839
0.1246247,-0.909092,9.384730,2.459532,9.744173,75.379799,95.532936
0.1271293,-0.901905,9.403894,2.392457,9.745281,75.788673,95.478348
0.1296221,-0.865973,9.355985,2.313406,9.676580,76.168182,95.288124
0.1321148,-0.810876,9.339216,2.279869,9.647605,76.330879,94.962257
0.1346076,-0.798899,9.355985,2.236750,9.652758,76.601563,94.880592
0.1371004,-0.762967,9.372753,2.198422,9.657312,76.841637,94.653763
0.1395932,-0.729429,9.408686,2.176862,9.684739,77.010506,94.433113
0.1420859,-0.695893,9.442223,2.174467,9.714327,77.065254,94.215080
0.1445788,-0.657565,9.418267,2.193631,9.692686,76.919594,93.993797
0.1470715,-0.691101,9.473364,2.162489,9.741591,77.174339,94.172455
0.1495643,-0.750989,9.466178,2.155303,9.737446,77.212151,94.535995
0.1520571,-0.777340,9.396708,2.176862,9.676833,76.999702,94.729004
0.1545498,-0.808481,9.387126,2.179258,9.670623,76.976639,94.922539
0.1570417,-0.851600,9.406290,2.217586,9.701608,76.786560,95.173180
0.1595344,-0.880346,9.432640,2.236750,9.734103,76.715591,95.331955
0.1620272,-0.889928,9.461387,2.349339,9.789239,76.113937,95.373375
0.1645200,-0.863577,9.482946,2.418808,9.824595,75.747284,95.203369
0.1670128,-0.844414,9.523669,2.452345,9.870527,75.614113,95.066864
0.1695055,-0.909092,9.478155,2.497859,9.843840,75.300560,95.478737
0.1719983,-0.909092,9.494924,2.605657,9.887845,74.720901,95.469116
0.1744911,-0.911488,9.545229,2.727828,9.969114,74.119736,95.454720
0.1769838,-0.906696,9.561997,2.758969,9.993288,73.973480,95.416756
