Keuwl Accelerometer Data File
2022-10-21 18-16-27

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.001198,2.476109,10.328749,10.621401,13.481089,89.972282
0.0024971,0.120973,2.437781,10.683283,10.958555,12.869326,87.159073
0.0049943,0.293449,2.394661,10.918042,11.181420,12.460492,83.013634
0.0074914,0.362918,2.411430,11.016257,11.282935,12.481857,81.441261
0.0099885,0.470716,2.478504,10.860550,11.149714,13.077382,79.246490
0.0124856,0.554559,2.516832,10.611418,10.919898,13.651169,77.574005
0.0149736,0.705475,2.538392,10.295212,10.626971,14.354268,74.468216
0.0174707,0.796504,2.593488,10.146691,10.503139,14.969665,72.927391
0.0199678,0.947420,2.607861,9.952656,10.332178,15.577538,70.034218
0.0224649,0.992935,2.557555,9.729874,10.109276,15.746910,68.781998
0.0249621,0.985749,2.569533,9.523861,9.913532,16.117790,69.011719
0.0274592,0.968980,2.571929,9.265147,9.664197,16.522432,69.355980
0.0299563,0.913884,2.562346,9.059134,9.458790,16.714918,70.370773
0.0324534,0.806086,2.667748,8.783651,9.215161,17.603170,73.187302
0.0349506,0.722243,2.689308,8.508169,8.952260,18.122540,74.967293
0.0374477,0.669542,2.670144,8.227896,8.676188,18.498716,75.923241
0.0399448,0.638401,2.691704,8.069793,8.530790,18.922028,76.657486
0.0424419,0.631214,2.636607,7.940435,8.390509,18.851500,76.536552
0.0449291,0.626423,2.593488,7.930853,8.367618,18.593782,76.421028
0.0474262,0.636006,2.476109,7.923667,8.325871,17.881744,75.594597
0.0499233,0.537790,2.116784,7.973972,8.267661,15.317361,75.745033
0.0524205,0.600073,1.994613,8.132075,8.394594,14.366673,73.256256
0.0549176,0.746198,1.920352,8.201545,8.456353,14.100986,68.765182
0.0574147,0.909092,1.937121,8.318925,8.589726,14.425176,64.859299
0.0599118,1.107919,1.989822,8.414744,8.717500,15.144415,60.891247
0.0624090,1.328305,2.054501,8.544102,8.887465,15.978429,57.115948
0.0649061,1.527132,2.169485,8.752510,9.145777,16.863180,54.857735
0.0674032,1.737936,2.253327,8.989664,9.429314,17.565199,52.357883
0.0699003,2.015814,2.289259,9.298684,9.786201,18.161224,48.634380
0.0723974,2.185894,2.291655,9.578958,10.088917,18.294880,46.353092
0.0749236,2.238595,2.291655,9.856835,10.364371,18.004780,45.671040
0.0774207,2.260154,2.231767,10.153877,10.639093,17.370707,44.637920
0.0799178,2.267341,2.104806,10.295212,10.749997,16.725531,42.871006
0.0824150,2.183498,1.958681,10.386241,10.792501,15.770688,41.893303
0.0849121,2.090074,1.889211,10.414987,10.789322,15.136819,42.110325
0.0874092,1.996650,1.836510,10.414987,10.762496,14.599564,42.607719
0.0899063,1.912807,1.829324,10.347913,10.681037,14.347268,43.721996
0.0924035,1.802614,1.874838,10.400614,10.720877,14.039865,46.125126
0.0949006,1.702003,1.882025,10.391032,10.696372,13.723016,47.875481
0.0973977,1.555877,1.941912,10.350308,10.645218,13.518000,51.297977
0.0998948,1.414543,1.980240,10.417382,10.697856,13.148883,54.460678
0.1023919,1.258836,2.054501,10.510807,10.783446,12.911378,58.503326
0.1049171,1.117501,2.095224,10.597045,10.859840,12.630324,61.926487
0.1074142,0.858787,2.128761,10.721611,10.964583,12.084408,68.029816
0.1099113,0.679124,2.140738,10.815036,11.045767,11.731444,72.398972
0.1124085,0.485089,2.157507,10.884505,11.106872,11.484272,77.328468
0.1149056,0.362918,2.119179,11.016257,11.224106,11.043520,80.282120
0.1174027,0.214398,2.078455,11.059377,11.255033,10.698973,84.110634
0.1198998,0.142532,2.080851,11.150406,11.343801,10.594961,86.081520
0.1223970,0.097018,2.068873,11.145615,11.336418,10.526988,87.315132
0.1248941,0.068272,2.097620,11.100100,11.296764,10.706714,88.135834
0.1273912,0.082645,2.044919,11.018653,11.207107,10.522127,87.685661
0.1298883,0.094623,2.071269,10.961161,11.155543,10.711584,87.384354
0.1323854,0.037131,2.092829,10.834200,11.034546,10.934772,88.983574
0.1349093,0.058690,2.107202,10.728798,10.933930,11.115989,88.404602
0.1374064,0.063481,2.123970,10.656933,10.866715,11.276498,88.288055
0.1399035,0.049108,2.140738,10.537157,10.752527,11.486896,88.685883
0.1424006,0.049108,2.121574,10.376659,10.591437,11.558240,88.674011
0.1448978,0.099413,2.181462,10.211370,10.442257,12.071024,87.390724
