Keuwl Accelerometer Data File
2022-10-21 18-30-14

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-1.361842,3.851125,8.359648,9.304273,26.041786,109.474701
0.0024965,-1.251649,3.930177,7.849407,8.867136,27.720829,107.665184
0.0049930,-1.227694,4.088280,7.473313,8.606490,29.734318,106.714790
0.0074792,-1.266021,4.169727,7.348747,8.543624,30.667242,106.889450
0.0099757,-1.258835,4.227219,7.308023,8.535880,31.112598,106.583145
0.0124722,-1.301954,4.253570,7.274487,8.526787,31.445873,107.018562
0.0149687,-1.347468,4.246383,7.329583,8.577310,31.291962,107.605347
0.0174652,-1.292372,4.217637,7.396657,8.612155,30.810894,107.036156
0.0199617,-1.268417,4.172122,7.526014,8.698067,30.088579,106.910423
0.0224581,-1.280395,4.169727,7.717654,8.865000,29.474380,107.070107
0.0249546,-1.359446,4.167332,7.952413,9.080507,28.864063,108.067101
0.0274511,-1.584623,4.009229,8.254246,9.312224,27.577162,111.566101
0.0299476,-1.793031,3.700209,8.771674,9.687558,25.115005,115.853706
0.0324441,-1.759495,3.724164,9.229215,10.106613,24.050625,115.288559
0.0349406,-1.718771,3.922991,9.605308,10.516936,24.032017,113.659561
0.0374493,-1.737935,4.112235,9.902350,10.862202,24.267878,112.910156
0.0399457,-1.737935,4.327830,10.096386,11.121490,24.793264,111.879013
0.0424422,-1.805009,4.483538,10.244906,11.327765,25.256512,111.929016
0.0449388,-1.908015,4.483538,10.498830,11.574457,24.896620,113.052673
0.0474352,-2.027791,4.327830,10.553926,11.585655,24.363348,115.105286
0.0499317,-2.116424,4.138586,10.527575,11.508127,23.823389,117.084671
0.0524282,-2.118819,4.021206,10.347913,11.302158,23.713251,117.785263
0.0549247,-2.090074,3.903826,10.113154,11.040116,23.646578,118.164192
0.0574211,-1.972694,3.920595,9.887977,10.818256,23.934715,116.709801
0.0599177,-1.754704,3.963714,9.624472,10.555590,24.246223,113.878578
0.0624142,-1.555877,4.076303,9.341803,10.310493,25.035189,110.891273
0.0649106,-1.366632,4.184100,9.085485,10.095564,25.848743,108.088341
0.0674036,-1.191761,4.275129,8.850725,9.901129,26.631145,105.576668
0.0699001,-0.992935,4.320643,8.644712,9.715191,27.150122,102.942520
0.0723966,-0.782130,4.291897,8.450677,9.510313,27.304611,100.327919
0.0748931,-0.664751,4.234406,8.220709,9.271038,27.537483,98.921936
0.0773896,-0.590491,4.217637,7.985950,9.050554,28.070244,97.969894
0.0798860,-0.511439,4.076303,7.832638,8.844661,27.677254,97.151329
0.0823826,-0.427597,4.042766,7.753586,8.754706,27.668657,96.037628
0.0848790,-0.338963,3.944550,7.626625,8.593008,27.434462,94.911476
0.0873755,-0.326986,3.954132,7.547574,8.526896,27.730129,94.727295
0.0898720,-0.341359,3.958923,7.600275,8.576349,27.601686,94.928146
0.0923685,-0.427597,3.956527,7.693699,8.661983,27.350271,96.168228
0.0948649,-0.504252,3.980483,7.722445,8.702567,27.454712,97.219841
0.0973344,-0.655169,4.006833,7.823056,8.813862,27.428604,99.286423
0.0998309,-0.830041,4.006833,7.906898,8.902961,27.362036,101.703636
0.1023274,-1.177388,4.093071,7.796706,8.884149,28.646118,106.048088
0.1048239,-1.299559,4.047556,7.770355,8.857200,28.682533,107.800392
0.1073204,-1.239671,3.999646,7.844615,8.892241,28.092733,107.220566
0.1098169,-1.304350,3.918200,8.144053,9.131223,26.888191,108.412354
0.1123133,-1.285185,3.870290,8.342879,9.286252,26.049906,108.369492
0.1148098,-1.220507,3.891849,8.568056,9.489347,25.456337,107.411736
0.1173064,-1.230089,3.891849,8.750114,9.655264,25.007389,107.540077
0.1198028,-1.237275,3.922991,8.917800,9.820787,24.762276,107.504799
0.1222993,-1.301954,3.930177,8.982478,9.890718,24.745979,108.328545
0.1247958,-1.304350,3.894244,9.154954,10.033925,24.160841,108.517906
0.1273094,-1.287581,3.932573,9.425646,10.293968,23.702160,108.129196
0.1298058,-1.354655,3.939759,9.543025,10.412786,23.584389,108.975128
0.1323023,-1.325909,3.915804,9.653218,10.501246,23.184046,108.706337
0.1347988,-1.230089,3.920595,9.816112,10.641439,22.714251,107.419281
0.1372953,-1.081568,3.922991,9.899955,10.703679,22.345005,105.413528
0.1397918,-0.889928,3.800820,9.952656,10.690817,21.416023,103.177902
0.1422883,-0.933047,3.642717,9.935887,10.623644,20.729530,104.366882
0.1447848,-1.158224,3.616366,9.864022,10.569698,21.055008,107.758850
0.1472812,-1.400169,3.645113,9.763411,10.515299,21.798468,111.012901
0.1497778,-1.510363,3.736141,9.811321,10.606694,22.329809,112.011383
0.1522743,-1.500780,3.891849,9.811321,10.661184,23.032307,111.087708
0.1547707,-1.388192,3.997251,9.770597,10.647519,23.416424,109.151436
0.1572608,-1.292372,4.004437,9.725083,10.596367,23.397020,107.886703
0.1597573,-1.215716,3.978087,9.758620,10.608195,23.086582,106.993317
0.1622537,-1.134269,3.906222,9.674777,10.495068,22.803368,106.191971
0.1647502,-1.174992,3.839148,9.576562,10.384132,22.745646,107.017021
0.1672467,-1.416938,3.815193,9.420855,10.262354,23.364380,110.374672
0.1697432,-1.531922,3.819984,9.200468,10.079071,24.100729,111.852188
0.1722397,-2.140379,3.743328,8.618362,9.636903,26.580275,119.760277
0.1747362,-2.746440,3.810402,7.739213,9.053040,31.254114,125.783096
0.1772327,-2.482935,3.920595,7.597879,8.903022,31.416082,122.346313
0.1797292,-2.320041,3.956527,7.535596,8.821672,31.326996,120.386642
0.1822257,-2.212244,3.932573,7.413425,8.678596,31.326385,119.359657
0.1847221,-2.288900,3.791238,7.341560,8.573859,31.099390,121.120811
0.1872219,-2.619479,3.575643,7.363120,8.594325,31.047272,126.226120
0.1897184,-3.045878,3.242668,7.355934,8.596629,31.165443,133.207596
0.1922149,-3.436344,2.818665,7.317605,8.561583,31.273127,140.639648
0.1947114,-3.695059,2.672539,7.336770,8.638525,31.863503,144.122772
0.1972079,-3.096184,2.813874,8.048233,9.070738,27.467287,137.734802
0.1997044,-2.274527,3.082170,8.941754,9.727704,23.189865,126.425949
0.2022008,-1.644511,3.395981,9.459183,10.183969,21.746742,115.838684
0.2046973,-1.095941,3.808007,9.590935,10.377284,22.448376,106.055771
0.2071938,-0.767757,4.057138,9.586144,10.437624,23.303516,100.715721
0.2096903,-0.640796,4.169727,9.408877,10.311363,24.150126,98.736763
0.2121868,-0.592886,4.133794,9.315453,10.208694,24.146578,98.161934
0.2146833,-0.679124,4.006833,9.454391,10.290843,23.260496,99.619728
0.2171604,-0.868369,3.781656,9.408877,10.177522,22.410488,102.932442
0.2196569,-1.098336,3.494196,9.360967,10.052037,21.369379,107.449585
0.2221533,-1.333096,3.235482,9.437623,10.065495,20.344154,112.392822
0.2246498,-1.551086,3.197154,9.538234,10.178682,20.433270,115.880150
0.2271463,-1.814591,3.175595,9.626867,10.298239,20.802984,119.744415
0.2296428,-2.030186,3.242668,9.806530,10.526376,21.312012,122.050064
0.2321393,-1.936761,3.391190,10.029311,10.762820,21.275278,119.731361
0.2346358,-1.745121,3.518151,10.359891,11.079268,20.760536,116.382957
0.2371322,-1.673257,3.556479,10.371868,11.091618,20.754284,115.196098
0.2396287,-1.541504,3.649904,10.438942,11.165551,20.784128,112.896332
0.2421253,-1.529526,3.647508,10.506016,11.225868,20.629932,112.749992
0.2446217,-1.723562,3.546897,10.460502,11.179143,20.655884,115.916748
0.2471307,-1.766681,3.460659,10.494039,11.190271,20.317606,117.044502
0.2496272,-1.850523,3.436704,10.587463,11.284049,20.237284,118.300636
0.2521237,-2.070910,3.386399,10.546740,11.268988,20.624611,121.447350
0.2546202,-2.178707,3.388794,10.249698,11.013038,21.457745,122.737579
0.2571166,-2.221826,3.415144,10.137109,10.925232,21.896029,123.047241
0.2596131,-2.310460,3.360048,9.943073,10.746760,22.299067,124.513458
0.2621096,-2.197871,3.316929,9.691546,10.476580,22.321423,123.529343
0.2646061,-2.013417,3.362443,9.600517,10.369658,22.206495,120.913002
0.2671026,-1.836151,3.379212,9.463973,10.215543,22.115200,118.518173
0.2695991,-1.685234,3.448682,9.248379,10.013288,22.540226,116.042923
0.2720956,-1.500780,3.496592,9.008828,9.779442,22.897758,113.229607
0.2745920,-1.424124,3.537315,8.769279,9.562477,23.501310,111.929733
0.2770747,-1.359446,3.508569,8.568056,9.357870,23.709074,111.179581
0.2795712,-1.151037,3.542106,8.508169,9.287644,23.641291,108.002014
0.2820676,-0.923465,3.518151,8.417140,9.169428,23.370794,104.707550
0.2845641,-0.513834,3.585225,8.232686,8.994164,23.746458,98.156090
0.2870606,-0.159301,3.633135,8.110516,8.888504,24.150702,92.510612
0.2895571,0.152114,3.611576,7.794310,8.591734,24.880520,87.588211
0.2920536,0.432388,3.659486,7.521223,8.375416,26.102039,83.261436
0.2945501,0.501858,3.700209,7.322396,8.219543,27.019499,82.276131
0.2970466,0.686311,3.733746,7.248136,8.182137,27.643841,79.584557
0.2995431,0.808482,3.819984,7.305628,8.283606,28.122946,78.049965
0.3020396,0.839623,3.803216,7.399053,8.361543,27.761908,77.550690
0.3045360,0.762967,3.846334,7.597879,8.550097,27.298319,78.780334
0.3070469,0.647983,3.877476,7.715259,8.659095,27.000751,80.512703
0.3095433,0.279076,3.752910,7.971577,8.815228,25.271347,85.747169
0.3120398,0.010780,3.587620,8.172799,8.925570,23.700180,89.827843
0.3145363,-0.140136,3.518151,8.275805,8.993663,23.047316,92.281021
0.3170328,-0.346150,3.570852,8.369230,9.105758,23.203087,95.536812
0.3195293,-0.418014,3.647508,8.599198,9.350147,23.119795,96.537735
0.3220258,-0.561745,3.642717,8.620757,9.375628,23.148966,98.766541
0.3245223,-0.746198,3.640321,8.632735,9.398557,23.289753,101.584099
0.3270187,-0.913883,3.654695,8.881867,9.647774,22.984112,104.039330
0.3295152,-1.004912,3.625948,9.054343,9.805023,22.565826,105.490425
0.3320118,-1.124687,3.664277,9.392109,10.144138,22.200758,107.062973
0.3345082,-1.277999,3.601994,9.526257,10.264366,21.860973,109.534851
0.3370450,-1.373819,3.561270,9.749038,10.469659,21.381981,111.094948
0.3395414,-1.335491,3.582829,9.907141,10.619399,21.103973,110.442818
0.3420379,-1.311536,3.568456,10.093990,10.786225,20.638597,110.180191
0.3445344,-1.261230,3.487010,10.192205,10.845782,19.992222,109.884750
0.3470309,-1.230089,3.477427,10.333540,10.972132,19.644140,109.480484
0.3495274,-1.277999,3.422331,10.300003,10.928664,19.528400,110.477112
0.3520238,-1.364237,3.429518,10.345517,10.984191,19.634518,111.692299
0.3545204,-1.476825,3.439100,10.340727,10.997230,19.897512,113.239754
0.3570168,-1.591810,3.348070,10.199392,10.852237,19.974894,115.428322
0.3595133,-1.680443,3.300160,10.098781,10.756408,20.138712,116.985214
0.3620099,-1.723562,3.290579,9.890372,10.564944,20.585270,117.644958
0.3645063,-1.833755,3.288183,9.674777,10.381528,21.263531,119.147545
0.3669792,-1.896038,3.384003,9.590935,10.345650,22.020464,119.261665
0.3694757,-1.905620,3.436704,9.348989,10.141298,22.798538,119.007957
0.3719722,-1.886456,3.532524,9.174118,10.010089,23.582186,118.103333
0.3744687,-1.812196,3.635530,8.960918,9.838658,24.385715,116.494789
0.3769651,-1.730749,3.740932,8.869889,9.780849,24.924625,114.827698
0.3794616,-1.663674,3.764888,8.733346,9.654716,25.234852,113.840263
0.3819581,-1.541504,3.798424,8.642317,9.565244,25.376322,112.088654
0.3844546,-1.304350,3.846334,8.465050,9.388966,25.631401,108.732567
0.3869511,-1.182179,3.767283,8.268619,9.162971,25.525320,107.421936
0.3894476,-1.043240,3.695418,8.038651,8.908669,25.532570,105.764709
0.3919441,-0.894719,3.633135,7.878152,8.721552,25.405106,103.834732
0.3944406,-0.707870,3.628344,7.703281,8.544384,25.636019,101.039429
0.3969748,-0.547372,3.621157,7.597879,8.434463,25.734777,98.595711
0.3994713,-0.446761,3.628344,7.715259,8.537546,25.353148,97.019539
0.4019677,-0.391664,3.530128,7.830243,8.598134,24.398996,96.331017
0.4044642,-0.367709,3.489405,8.000323,8.735922,23.680962,96.015556
0.4069607,-0.274285,3.470241,8.211127,8.918543,22.974253,94.519211
0.4094572,-0.252725,3.424726,8.424327,9.097357,22.177454,94.220444
0.4119537,-0.341359,3.400772,8.716578,9.362719,21.410664,95.731964
0.4144502,-0.406037,3.482219,8.812398,9.484148,21.694004,96.650826
0.4169466,-0.530603,3.599598,8.848330,9.567214,22.352810,98.385368
0.4194432,-0.650378,3.645113,8.987269,9.720126,22.391256,100.116524
0.4219397,-0.818063,3.613971,9.164536,9.885279,22.014452,102.754601
0.4244362,-0.707870,3.633135,9.241192,9.954917,21.827997,101.025223
0.4269048,-0.568931,3.719373,9.425646,10.148902,21.761438,98.696793
0.4294013,-0.291053,3.690627,9.768202,10.446206,20.756393,94.509171
0.4318978,0.108995,3.604389,10.129923,10.752620,19.594639,88.267921
0.4343943,0.485089,3.587620,10.556321,11.159849,18.929281,82.299629
0.4368908,0.643192,3.537315,10.788685,11.371984,18.430592,79.694466
0.4393873,0.595282,3.508569,10.941997,11.506160,18.016300,80.370598
0.4418837,0.379687,3.537315,10.843781,11.412465,18.163656,83.873466
0.4443803,0.111391,3.501383,10.520389,11.088312,18.417095,88.177841
0.4468767,-0.116182,3.355257,10.007752,10.555868,18.544891,91.983170
0.4493732,-0.001198,2.967186,9.404086,9.861087,17.511583,90.023125
0.4518697,0.269494,2.605465,9.051948,9.423313,16.138874,84.094666
0.4543662,0.108995,2.902508,9.234006,9.680046,17.460951,87.849426
0.4568607,-0.039526,3.252250,9.483137,10.025397,18.930756,90.696297
0.4593572,-0.176069,3.554084,9.598122,10.236526,20.341944,92.836113
0.4618537,-0.303030,3.786447,9.634054,10.355868,21.518522,94.575645
0.4643502,-0.568931,3.942154,9.693941,10.480304,22.336533,98.212212
0.4668466,-0.966584,4.059534,9.646031,10.509996,23.394045,103.392876
0.4693432,-1.333096,4.124212,9.619681,10.551044,24.254763,107.912720
0.4718396,-1.491199,4.196077,9.511884,10.502698,25.087545,109.564156
0.4743361,-1.455266,4.100257,9.341803,10.305299,24.973284,109.540825
0.4768326,-1.790636,3.520546,9.315453,10.118216,22.976999,116.959000
0.4793291,-2.399093,2.816269,9.406482,10.107864,21.469868,130.426651
0.4818256,-2.724881,2.476109,9.389713,10.085773,21.410954,137.738464
0.4843221,-2.715299,2.377893,9.272333,9.950045,21.268850,138.790100
0.4867912,-2.509286,2.500063,9.176514,9.836424,21.106678,135.105484
0.4892877,-2.128402,2.756382,8.960918,9.613833,21.237665,127.674324
0.4917842,-1.888852,2.914485,8.908217,9.561293,21.299257,122.946907
0.4942807,-1.747517,3.101334,9.013619,9.691100,21.550758,119.400070
0.4967771,-1.548691,3.352861,9.154954,9.871844,21.969931,114.792267
0.4992736,-1.450475,3.563665,9.428041,10.182905,22.200161,112.147194
0.5017701,-1.460057,3.647508,9.631659,10.402160,22.191183,111.815681
0.5042666,-1.543900,3.740932,9.713105,10.522481,22.619217,112.426155
0.5067631,-1.627742,3.822380,9.813717,10.656883,22.944838,113.066498
0.5092596,-1.711584,3.882267,10.007752,10.869987,22.974672,113.791359
0.5117561,-1.730749,3.920595,10.199392,11.063190,22.791372,113.819084
0.5142525,-1.773867,3.882267,10.268862,11.120617,22.570560,114.556389
0.5167511,-1.903224,3.808007,10.175437,11.030082,22.703140,116.555672
0.5192477,-1.936761,3.748119,10.019730,10.871726,22.834162,117.326706
0.5217441,-1.754704,3.781656,9.689151,10.547964,23.280613,114.891487
0.5242406,-1.464848,3.901431,9.372945,10.257633,23.970726,110.579361
0.5267371,-1.088755,4.002042,9.013619,9.922050,24.708899,105.218979
0.5292336,-0.870764,4.093071,8.795629,9.740356,25.443567,102.010109
0.5317301,-0.729429,4.045161,8.618362,9.548380,25.498114,100.221817
0.5342265,-0.664751,4.018810,8.455468,9.385504,25.722425,99.392250
0.5367230,-0.547372,3.992460,8.350066,9.271621,25.762321,97.806656
0.5392195,-0.521021,3.860708,8.354857,9.218469,24.998711,97.685905
0.5417160,-0.085040,3.441495,8.412349,9.089484,22.255610,91.415504
0.5442125,-0.228770,3.410353,8.412349,9.080223,22.112370,93.837708
0.5467268,-0.537790,3.724164,8.266224,9.082350,24.475082,98.217018
0.5492233,-0.808481,4.025997,8.191963,9.163545,26.623159,101.354828
0.5517197,-1.031263,4.265547,8.158426,9.263818,28.275928,103.591347
0.5542163,-1.213320,4.433232,8.139262,9.347367,29.453566,105.306320
0.5567127,-1.354655,4.617685,8.208732,9.515324,30.380539,106.349701
0.5592092,-1.419333,4.761415,8.376416,9.739093,30.674232,106.598824
0.5617056,-1.460057,4.900354,8.460259,9.885405,31.148071,106.591385
0.5642022,-1.541504,4.871609,8.448281,9.873311,31.166336,107.558731
0.5666986,-1.663674,4.747043,8.338088,9.737862,31.101395,109.313805
0.5691951,-1.855314,4.517075,8.213523,9.555528,30.733097,112.329605
0.5716916,-2.049350,4.342203,8.112911,9.427295,30.618591,115.265480
0.5741881,-2.255363,4.260756,8.026673,9.363129,30.989237,117.893791
0.5766999,-2.435025,4.133794,7.914085,9.254747,31.225029,120.500351
0.5791964,-2.559592,4.090675,7.839825,9.205867,31.612589,122.034782
0.5816929,-2.561987,4.114631,7.710467,9.107430,32.154839,121.908577
0.5841894,-2.521264,4.131399,7.612252,9.020621,32.448692,121.394409
0.5866858,-2.470958,4.205659,7.451754,8.906281,33.208275,120.435585
0.5891823,-2.341601,4.315853,7.327188,8.820281,33.827187,118.482407
0.5916787,-2.257759,4.373344,7.279277,8.787006,34.063862,117.305244
0.5941753,-2.094865,4.478746,7.262509,8.785879,34.247784,115.067116
0.5966717,-1.917598,4.543425,7.267300,8.782571,34.160442,112.882660
0.5991682,-1.761890,4.603312,7.312815,8.818844,33.980686,110.944046
0.6016647,-1.620556,4.555402,7.358329,8.804708,33.308430,109.582695
0.6041613,-1.570250,4.545821,7.367911,8.798653,33.134392,109.056305
0.6066657,-1.347468,4.667991,7.346352,8.807650,33.479046,106.101379
0.6091622,-1.069590,4.885982,7.389471,8.923066,34.092747,102.347839
0.6116586,-0.794108,5.103972,7.509245,9.114269,34.522888,98.843536
0.6141551,-0.540185,5.324358,7.590693,9.287583,35.185112,95.793144
0.6166516,-0.348545,5.424969,7.638603,9.375502,35.438267,93.676102
0.6191481,-0.202420,5.508811,7.672140,9.447206,35.697727,92.104370
0.6216446,-0.029943,5.683683,7.772750,9.629164,36.175838,90.301849
0.6241411,0.128159,5.836995,7.851802,9.784566,36.633564,88.742195
0.6266376,0.257517,5.932815,7.830243,9.827375,37.176426,87.514610
0.6291341,0.389269,6.083732,7.899712,9.978415,37.657207,86.338905
0.6316306,0.449156,6.136433,7.906898,10.018811,37.888699,85.813698
0.6341270,0.540186,6.131641,7.950017,10.054432,37.749229,84.965355
0.6366185,0.592887,6.110082,8.014696,10.095542,37.449963,84.457703
0.6391150,0.588095,6.050194,8.036256,10.076314,37.104244,84.448135
0.6416115,0.612050,6.016657,8.009905,10.036601,37.053856,84.191513
0.6441079,0.602468,5.968748,8.050629,10.039997,36.692326,84.236244
0.6466044,0.580909,5.961561,8.033860,10.021007,36.707069,84.434532
0.6491009,0.473112,5.870532,7.993136,9.928606,36.383827,85.392441
0.6515974,0.281471,5.786689,7.966786,9.850618,36.025043,87.215256
0.6540939,0.099413,5.690869,7.981159,9.802794,35.494442,88.999207
0.6565903,-0.144928,5.578281,7.995532,9.750218,34.911587,91.488251
0.6590868,-0.372500,5.367477,7.914085,9.569812,34.209801,93.969933
0.6615834,-0.554558,5.206978,7.887734,9.467656,33.578972,96.079247
0.6640798,-0.683915,5.094390,7.957204,9.472996,32.861137,97.646164
0.6665273,-0.736616,4.991384,8.055420,9.505068,32.060631,98.394974
0.6690239,-0.815668,4.902750,8.175195,9.567449,31.297649,99.445747
0.6715203,-0.844414,4.852445,8.374021,9.715116,30.462868,99.871651
0.6740168,-0.815668,4.828489,8.572847,9.872858,29.735449,99.588341
0.6765133,-0.825249,4.897959,8.807607,10.111626,29.420553,99.563850
0.6790098,-0.798899,5.017734,9.011224,10.344953,29.416264,99.046425
