Keuwl Accelerometer Data File
2022-10-21 18-27-26

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-3.062646,5.091994,6.275563,8.642389,43.436447,121.025352
0.0024967,-3.283032,4.993779,6.031222,8.490687,44.737923,123.321899
0.0049933,-3.551328,4.895564,6.009663,8.526108,45.182236,125.957794
0.0074900,-3.745364,4.667991,5.988103,8.466125,44.984215,128.741821
0.0099867,-3.908258,4.507493,6.093505,8.527764,44.393753,130.927185
0.0124833,-3.937004,4.375740,6.282750,8.609300,43.133457,131.978806
0.0149800,-3.968146,4.344598,6.517509,8.780640,42.075798,132.407059
0.0174767,-3.965750,4.323039,6.900788,9.057412,40.368542,132.531784
0.0199733,-3.898676,4.402091,7.269695,9.350216,38.968708,131.529449
0.0224700,-3.800461,4.488328,7.561946,9.579751,37.873535,130.256027
0.0249667,-3.661521,4.557798,7.875757,9.808558,36.587502,128.776764
0.0274600,-3.484255,4.615290,8.179985,10.017639,35.258274,127.050514
0.0299567,-3.371666,4.701528,8.558475,10.330537,34.058758,125.645920
0.0324533,-3.237518,4.713505,8.901031,10.579556,32.717834,124.483612
0.0349500,-3.129720,4.735065,9.262752,10.863450,31.498610,123.463379
0.0374467,-3.043483,4.766206,9.622076,11.160818,30.443415,122.560448
0.0399433,-2.969222,4.797348,9.897559,11.392652,29.684332,121.754601
0.0424400,-2.930894,4.828489,10.134713,11.602450,29.132330,121.257759
0.0449367,-2.847051,4.888377,10.125132,11.598285,29.192581,120.217049
0.0474333,-2.837470,4.761415,10.182624,11.593452,28.561052,120.791977
0.0499300,-2.966826,4.306271,10.580276,11.802046,26.301067,124.565094
0.0524267,-3.007550,4.014019,10.824617,11.930216,24.861341,126.842804
0.0549233,-2.976408,3.963714,10.989907,12.056040,24.276974,126.903397
0.0574181,-2.995573,3.997251,10.994698,12.076210,24.433397,126.848190
0.0599147,-3.024318,4.172122,10.728798,11.902110,25.654673,125.937881
0.0624114,-3.100975,4.442814,10.156273,11.511061,28.078255,124.914093
0.0649081,-3.170444,4.694342,9.555002,11.107953,30.661551,124.034134
0.0674047,-3.263869,4.847653,8.905822,10.652053,33.272972,123.951920
0.0699014,-3.342920,4.826094,8.230291,10.109599,35.500881,124.709419
0.0723981,-3.450717,4.811721,7.657766,9.679954,37.712006,125.646133
0.0748947,-3.481859,4.759020,7.137943,9.258609,39.560547,126.190460
0.0773914,-3.520187,4.667991,6.613328,8.827116,41.478355,127.020378
0.0798881,-3.546537,4.576962,6.215675,8.494771,42.970394,127.770927
0.0823847,-3.522583,4.464374,5.949775,8.230373,43.705181,128.274963
0.0848814,-3.546537,4.473956,5.904261,8.213069,44.037415,128.404114
0.0874006,-3.565701,4.548216,5.762926,8.161606,45.081356,128.095673
0.0898973,-3.534560,4.579358,5.595241,8.048003,45.954174,127.662621
0.0923940,-3.477068,4.682364,5.698247,8.153807,45.665585,126.597137
0.0948906,-3.383643,4.794952,5.755740,8.220046,45.556328,125.209389
0.0973873,-3.302197,4.885982,5.875515,8.324601,45.105682,124.052841
0.0998840,-3.201586,4.924310,6.026431,8.415275,44.264111,123.030281
0.1023806,-3.115347,4.924310,6.182138,8.495472,43.306236,122.319351
0.1048773,-2.974013,4.936287,6.292332,8.532591,42.485626,121.068115
0.1073740,-2.861424,4.929101,6.457621,8.613051,41.431416,120.135872
0.1098706,-2.837470,4.941078,6.678007,8.778455,40.471676,119.867081
0.1123673,-2.777582,4.957847,6.857669,8.906337,39.648228,119.259277
0.1148640,-2.777582,4.895564,7.073265,9.039501,38.511433,119.569153
0.1173782,-2.751231,4.845258,7.312815,9.193643,37.304977,119.588753
0.1198748,-2.796746,4.780580,7.514037,9.334692,36.393784,120.328590
0.1223715,-2.741649,4.720692,7.715259,9.451285,35.282063,120.146851
0.1248682,-2.717695,4.699132,7.914085,9.596898,34.446949,120.042496
0.1273648,-2.753627,4.667991,8.165612,9.800502,33.572884,120.536163
0.1298615,-2.710508,4.603312,8.362043,9.922757,32.572201,120.490295
0.1323582,-2.758418,4.538634,8.551288,10.066409,31.844038,121.289726
0.1348548,-2.732068,4.485933,8.766883,10.219884,30.926638,121.342667
0.1373515,-2.782373,4.397299,8.980083,10.378812,30.090767,122.323410
