Keuwl Accelerometer Data File
2022-10-21 16-21-09

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-2.557196,9.360776,-0.956451,9.750804,95.629166,105.279366
0.0024888,-2.423048,9.355985,-0.918123,9.708170,95.426704,104.519661
0.0049797,-2.396698,9.487737,-1.066645,9.843731,96.220657,104.176903
0.0074706,-2.487726,9.614698,-1.162464,9.999126,96.676109,104.506683
0.0099615,-2.569174,9.686563,-1.174442,10.090068,96.684143,104.854576
0.0124523,-2.660203,9.703332,-1.181628,10.130527,96.698250,105.331154
0.0149433,-2.653016,9.724892,-1.184024,10.149578,96.699234,105.259354
0.0174342,-2.624270,9.633862,-1.164860,10.052611,96.654175,105.237694
0.0199251,-2.626666,9.482946,-1.181628,9.910695,96.847527,105.482109
0.0224159,-2.585942,9.485341,-1.059458,9.888440,96.150536,105.249672
0.0249068,-2.554801,9.454200,-0.951661,9.839439,95.550262,105.121811
0.0273977,-2.581151,9.478155,-1.016339,9.875764,95.906906,105.233734
0.0298886,-2.631457,9.473364,-1.016339,9.884439,95.901703,105.523926
0.0323772,-2.724881,9.523669,-1.035503,9.959795,95.967728,105.966713
0.0348681,-2.679367,9.461387,-1.076226,9.892174,96.245903,105.811569
0.0373590,-2.657807,9.430245,-1.097786,9.858935,96.393105,105.739883
0.0398499,-2.691344,9.432640,-1.179233,9.879707,96.855118,105.924637
0.0423408,-2.648225,9.399103,-1.071435,9.823655,96.261528,105.735336
0.0448317,-2.669785,9.425454,-1.102577,9.858124,96.421654,105.814911
0.0473226,-2.684158,9.399103,-1.119346,9.838738,96.532639,105.938065
0.0498135,-2.684158,9.442223,-1.054667,9.872821,96.132339,105.868958
0.0523044,-2.617084,9.530856,-1.013944,9.935513,95.857376,105.354439
0.0547953,-2.564383,9.530856,-0.920519,9.912650,95.328339,105.059425
0.0572862,-2.538032,9.535647,-0.855841,9.904677,94.956978,104.904449
0.0597771,-2.475749,9.516483,-0.774393,9.863695,94.502892,104.582466
0.0622416,-2.480540,9.485341,-0.757625,9.833553,94.418724,104.655388
0.0647326,-2.497308,9.415872,-0.760020,9.771019,94.461151,104.854179
0.0672234,-2.564383,9.377544,-0.755229,9.751142,94.442024,105.294182
0.0697143,-2.667389,9.315261,-0.867818,9.728420,95.117836,105.978859
0.0722052,-2.657807,9.341612,-0.886982,9.752763,95.218071,105.881721
0.0746961,-2.641038,9.411081,-0.987593,9.824402,95.769371,105.675751
0.0771870,-2.739254,9.363171,-1.047480,9.811711,96.128471,106.307167
0.0796779,-2.734463,9.329634,-1.076226,9.781494,96.316864,106.335564
0.0821688,-2.705717,9.308075,-1.131323,9.759152,96.656944,106.208351
0.0846597,-2.638643,9.324843,-1.196002,9.764505,97.035515,105.799873
0.0871506,-2.593128,9.365566,-1.272658,9.800908,97.460983,105.476288
0.0896415,-2.492517,9.418267,-1.332545,9.833213,97.788383,104.823334
0.0921600,-2.406280,9.475760,-1.354105,9.869843,97.885635,104.248543
0.0946509,-2.312855,9.509296,-1.368477,9.881739,97.960220,103.670074
0.0971418,-2.274527,9.533252,-1.437947,9.905759,98.346703,103.419258
0.0996327,-2.394302,9.533252,-1.543349,9.949749,98.923431,104.098389
0.1021236,-2.461376,9.516483,-1.617610,9.961852,99.345093,104.501389
0.1046145,-2.466167,9.523669,-1.641564,9.973815,99.473267,104.517921
0.1071054,-2.523659,9.540438,-1.711034,10.015810,99.836273,104.816650
0.1095962,-2.470958,9.552416,-1.696661,10.011641,99.756935,104.503006
0.1120872,-2.451794,9.561997,-1.634378,10.005712,99.401077,104.381393
0.1145781,-2.492517,9.547625,-1.564909,9.990932,99.011513,104.631172
0.1170690,-2.487726,9.554811,-1.581677,9.999245,99.101250,104.593735
0.1195599,-2.430234,9.538042,-1.600841,9.972110,99.237770,104.294464
0.1220859,-2.387115,9.540438,-1.533767,9.953427,98.864273,104.047585
0.1245768,-2.411071,9.499715,-1.543349,9.921682,98.948875,104.241219
0.1270677,-2.435025,9.482946,-1.586468,9.918291,99.204208,104.401237
0.1295586,-2.437421,9.473364,-1.612818,9.913971,99.362564,104.428787
0.1320495,-2.458981,9.444618,-1.608027,9.891065,99.356316,104.593422
0.1345404,-2.478144,9.466178,-1.737385,9.938221,100.068092,104.670204
0.1370313,-2.585942,9.401499,-1.694265,9.896757,99.857246,105.379257
0.1395222,-2.631457,9.370358,-1.679893,9.876750,99.792793,105.686218
0.1420131,-2.679367,9.353589,-1.631982,9.865699,99.521622,105.984535
0.1445040,-2.727277,9.344007,-1.624796,9.868559,99.476540,106.271172
0.1469949,-2.710508,9.324843,-1.572095,9.837228,99.195915,106.207878
0.1494858,-2.717695,9.346402,-1.485857,9.846262,98.679420,106.213081
0.1520038,-2.722486,9.312865,-1.394828,9.802394,98.180649,106.295540
0.1544947,-2.612293,9.360776,-1.191211,9.791179,96.988007,105.592712
0.1569856,-2.554801,9.423059,-1.071435,9.821864,96.262672,105.169487
0.1594765,-2.504495,9.485341,-0.901355,9.851732,95.249451,104.790741
0.1619674,-2.444607,9.518879,-0.817513,9.861718,94.755135,104.403244
0.1644583,-2.413466,9.466178,-0.724088,9.795798,94.239067,104.303223
0.1669492,-2.540427,9.482946,-0.762416,9.846894,94.440689,104.997070
0.1694400,-2.629061,9.473364,-0.877400,9.870482,95.099831,105.510475
0.1719310,-2.703321,9.509296,-1.028316,9.939422,95.938354,105.869492
0.1744218,-2.748836,9.538042,-1.140905,9.991597,96.556702,106.076828
0.1769128,-2.808723,9.557206,-1.191211,10.032352,96.819214,106.377289
0.1794036,-2.775187,9.533252,-1.279844,10.011122,97.344917,106.230591
0.1818176,-2.775187,9.526065,-1.294217,10.006126,97.431595,106.242195
0.1843085,-2.739254,9.564393,-1.306195,10.034305,97.479584,105.981781
0.1867994,-2.696135,9.535647,-1.294217,9.993633,97.440941,105.787865
0.1892903,-2.696135,9.518879,-1.291821,9.977324,97.439301,105.814285
0.1917812,-2.667389,9.595534,-1.342127,10.049405,97.674950,105.534988
0.1942721,-2.631457,9.648235,-1.277449,10.081908,97.279343,105.255783
0.1967630,-2.573965,9.739264,-1.301404,10.157372,97.361198,104.804070
0.1992539,-2.607502,9.686563,-1.282240,10.112998,97.284210,105.066177
0.2017448,-2.588337,9.648235,-1.284635,10.071654,97.328011,105.017174
0.2042357,-2.648225,9.669795,-1.330150,10.113720,97.557396,105.315811
0.2067266,-2.631457,9.641049,-1.370873,10.087303,97.810715,105.266624
0.2092174,-2.561987,9.653027,-1.334941,10.076049,97.613304,104.864052
0.2116932,-2.511682,9.712914,-1.310985,10.117703,97.444946,104.498627
0.2141841,-2.425443,9.691355,-1.284635,10.072508,97.327385,104.050735
0.2166750,-2.365556,9.660213,-1.251098,10.024013,97.169792,103.759605
