Keuwl Accelerometer Data File
2022-10-21 18-12-07

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-3.340524,3.803216,6.215675,8.016119,39.158955,131.294205
0.0024977,-3.469882,3.721769,6.179743,8.005052,39.467937,132.994034
0.0049954,-3.680686,3.441495,6.289936,8.059443,38.698849,136.923492
0.0074932,-3.925026,3.098938,6.577396,8.262650,37.246452,141.707733
0.0099908,-4.169367,2.907299,6.855274,8.534096,36.555466,145.111954
0.0124886,-4.322680,2.708472,7.216994,8.837782,35.253437,147.929871
0.0149862,-4.406522,2.706076,7.727236,9.297873,33.790611,148.445618
0.0174840,-4.459223,2.725240,8.117702,9.654465,32.772804,148.568939
0.0199817,-4.511924,2.773150,8.508169,10.021814,31.900732,148.423996
0.0224794,-4.449641,2.799501,8.800420,10.251044,30.852533,147.823868
0.0249771,-4.394545,2.828247,8.922590,10.340388,30.357666,147.235428
0.0274748,-4.334657,2.878552,9.004038,10.399424,30.023428,146.412720
0.0299697,-4.243628,2.955209,9.150163,10.510334,29.473049,145.147141
0.0324675,-4.138226,2.991141,9.320244,10.627266,28.715960,144.140305
0.0349652,-4.075943,3.015096,9.463973,10.736429,28.178299,143.508575
0.0374629,-3.992100,3.079775,9.610099,10.852460,27.684097,142.350998
0.0399606,-3.881907,3.110916,9.758620,10.953432,27.011047,141.291718
0.0424583,-3.766923,3.175595,9.943073,11.096793,26.358799,139.868423
0.0449560,-3.625589,3.247459,10.026916,11.145847,25.893152,138.149033
0.0474537,-3.546537,3.218714,10.122736,11.198564,25.320229,137.774216
0.0499515,-3.479464,3.194758,10.156273,11.201028,24.943127,137.442612
0.0524492,-3.405203,3.046237,10.189810,11.167237,24.150534,138.184723
0.0549469,-3.381248,2.775546,10.278443,11.170627,23.054712,140.618652
0.0574446,-3.462695,2.634212,10.340727,11.218733,22.818573,142.738297
0.0599367,-3.453113,2.631816,10.381450,11.252775,22.695564,142.686890
0.0624344,-3.424367,2.816269,10.232929,11.152152,23.425987,140.565430
0.0649321,-3.448322,3.091752,10.002961,11.023116,24.844269,138.120728
0.0674298,-3.465091,3.333698,9.658009,10.788769,26.467024,136.107162
0.0699276,-3.501023,3.465450,9.210051,10.444690,28.140627,135.292572
0.0724253,-3.630380,3.635530,8.771674,10.165580,30.358511,134.959381
0.0749230,-3.613611,3.697814,8.374021,9.841557,31.692076,134.340179
0.0774206,-3.544142,3.695418,8.038651,9.530844,32.495304,133.802933
0.0799184,-3.541747,3.716978,7.916481,9.435600,32.965199,133.617111
0.0824161,-3.524978,3.757701,7.799101,9.347286,33.449642,133.169693
0.0849138,-3.450717,3.731350,7.585902,9.131063,33.821087,132.762360
0.0874115,-3.388434,3.709791,7.403843,8.947678,34.161324,132.407837
0.0899182,-3.311779,3.700209,7.236158,8.776184,34.459919,131.829330
0.0924159,-3.263869,3.700209,7.097219,8.643779,34.807114,131.414764
0.0949136,-3.215959,3.642717,6.979840,8.504701,34.844696,131.439545
0.0974113,-3.218354,3.669067,6.917557,8.465959,35.204205,131.255905
0.0999091,-3.326152,3.676254,6.917557,8.510624,35.628185,132.137741
0.1024067,-3.409994,3.676254,6.970258,8.586466,35.730515,132.848175
0.1049045,-3.421972,3.657090,7.061287,8.657134,35.347225,133.097717
0.1074021,-3.457904,3.640321,7.190644,8.770085,34.924633,133.527878
0.1098999,-3.479464,3.690627,7.224181,8.827014,35.073326,133.313095
0.1123976,-3.479464,3.671463,7.315210,8.893740,34.662922,133.462006
0.1148953,-3.534560,3.690627,7.370306,8.968571,34.735336,133.762573
0.1173930,-3.498627,3.716978,7.461336,9.040345,34.377281,133.266708
0.1198779,-3.529769,3.695418,7.470918,9.051518,34.373238,133.686630
0.1223756,-3.534560,3.721769,7.514037,9.099749,34.336300,133.522141
0.1248733,-3.469882,3.738537,7.583506,9.139273,33.924751,132.865585
0.1273710,-3.465091,3.740932,7.552364,9.112609,34.026199,132.807831
0.1298688,-3.460299,3.736141,7.672140,9.208374,33.574249,132.804901
0.1323664,-3.455508,3.733746,7.799101,9.311679,33.116524,132.783646
0.1348642,-3.424367,3.764888,7.892526,9.391093,32.814789,132.288193
0.1373619,-3.429158,3.743328,7.978764,9.456865,32.467014,132.491928
0.1398596,-3.412390,3.714582,8.074583,9.520578,31.992336,132.572037
0.1423573,-3.374062,3.716978,8.211127,9.624075,31.440079,132.231384
0.1448551,-3.338129,3.762492,8.285387,9.692631,31.260914,131.579834
0.1473528,-3.285428,3.733746,8.417140,9.776663,30.577477,131.345459
0.1498674,-3.278241,3.745723,8.481818,9.834559,30.407181,131.192276
0.1523651,-3.268660,3.736141,8.548893,9.885669,30.142820,131.181900
0.1548629,-3.263869,3.779260,8.680645,10.014452,29.909761,130.814758
0.1573606,-3.323756,3.827171,8.826771,10.178726,29.867620,130.973099
0.1598583,-3.283032,3.822380,8.848330,10.182427,29.659636,130.659195
0.1623560,-3.290219,3.839148,8.934568,10.266017,29.505871,130.597168
0.1648537,-3.290219,3.863103,8.996851,10.329203,29.423639,130.421158
0.1673514,-3.316570,3.915804,9.078298,10.428262,29.477671,130.263611
0.1698492,-3.280637,3.994855,9.083089,10.451026,29.644642,129.393372
0.1723469,-3.323756,3.980483,9.157350,10.523718,29.522417,129.862335
0.1748446,-3.311779,3.980483,9.214842,10.570024,29.332682,129.760605
0.1773423,-3.311779,4.014019,9.193282,10.563932,29.512075,129.524429
0.1798277,-3.323756,4.011624,9.188491,10.562615,29.552191,129.642807
0.1823254,-3.323756,4.028392,9.178909,10.560666,29.638821,129.525436
0.1848231,-3.376457,3.985274,9.162141,10.546454,29.687298,130.272385
0.1873208,-3.419576,3.990064,9.186095,10.582932,29.771748,130.597321
0.1898186,-3.419576,4.023602,9.178909,10.589393,29.910864,130.360519
0.1923162,-3.424367,3.992460,9.147767,10.552140,29.898355,130.619980
0.1948140,-3.369271,4.025997,9.188491,10.582486,29.741390,129.925232
0.1973117,-3.323756,4.066720,9.253169,10.639864,29.579702,129.259338
0.1998094,-3.295010,4.157750,9.269938,10.680624,29.782057,128.396774
0.2023071,-3.237518,4.234406,9.372945,10.782570,29.626291,127.400604
0.2048048,-3.175235,4.275129,9.408877,10.811374,29.509289,126.602112
0.2073026,-3.146489,4.320643,9.466369,10.871085,29.450108,126.063805
0.2098058,-3.117743,4.402091,9.468764,10.897533,29.670027,125.307709
0.2123035,-3.120138,4.445210,9.490324,10.934414,29.780832,125.065414
0.2148012,-3.033900,4.531447,9.614890,11.053718,29.560741,123.803146
0.2172989,-3.019527,4.622477,9.777784,11.228976,29.452497,123.153664
0.2197967,-2.990782,4.703924,9.962237,11.415684,29.228430,122.448433
0.2222943,-2.947663,4.730274,10.098781,11.534712,28.894350,121.929031
0.2247921,-2.844656,4.833281,10.271257,11.702623,28.635231,120.479195
0.2272897,-2.818305,4.885982,10.498830,11.918099,28.247093,119.976974
0.2297875,-2.715299,4.924310,10.707238,12.094074,27.707928,118.872650
0.2322852,-2.602710,4.883586,10.915647,12.238254,26.883417,118.055412
0.2347829,-2.533241,4.866817,11.116869,12.397097,26.268269,117.497559
0.2372806,-2.387115,4.881190,11.337255,12.572099,25.607098,116.060654
0.2397647,-2.236199,4.854840,11.562431,12.738127,24.810223,114.731377
0.2422624,-1.984671,4.703924,11.648669,12.718386,23.667259,112.875771
0.2447602,-1.507967,4.414068,11.706161,12.601276,21.725744,108.861580
0.2472578,-1.313931,4.332621,12.015181,12.839882,20.647043,106.870705
0.2497556,-1.301954,4.260756,12.237963,13.023704,20.004055,106.991516
0.2522533,-1.239671,4.061930,12.489490,13.191793,18.779930,106.971802
0.2547510,-1.244462,4.016415,12.729040,13.405549,18.279980,107.215279
0.2572488,-1.189366,3.980483,12.870375,13.524252,17.889351,106.636108
0.2597465,-1.153433,3.891849,12.788927,13.417658,17.609301,106.508324
0.2622442,-1.167806,3.949341,12.834442,13.479019,17.790653,106.472763
0.2647419,-1.062404,3.934968,12.815278,13.447826,17.643135,105.109070
0.2672396,-0.980957,3.973296,12.762577,13.402714,17.779583,103.868279
0.2697584,-0.818063,3.915804,12.570937,13.192089,17.652193,101.800125
0.2722561,-0.628819,3.798424,12.546982,13.124413,17.058975,99.399902
0.2747538,-0.233561,3.642717,12.635615,13.152289,16.113041,93.668625
0.2772515,0.705475,3.130080,12.870375,13.264299,13.998546,77.298592
0.2797492,1.438498,2.845016,12.896725,13.284912,13.884882,63.177906
0.2822469,1.721167,2.919276,12.642802,13.089119,15.005346,59.476955
0.2847446,1.946344,3.077379,12.443975,12.965764,16.309971,57.687950
0.2872423,2.011023,3.288183,12.218799,12.812314,17.507771,58.550426
0.2897401,1.867293,3.532524,11.869056,12.523578,18.605677,62.139065
0.2922378,1.725958,3.757701,11.490566,12.211976,19.792345,65.330101
0.2947355,1.438498,4.047556,10.997093,11.806272,21.336128,70.434830
0.2972332,1.119897,4.234406,10.410196,11.294093,22.818476,75.185860
0.2997333,0.868369,4.483538,9.955051,10.952590,24.643179,79.038704
0.3022310,0.494671,4.732669,9.428041,10.560816,26.780657,84.032959
0.3047287,0.252726,4.941078,8.987269,10.259100,28.833006,87.071999
0.3072264,0.058690,5.065644,8.596803,9.978437,30.510290,89.336205
0.3097242,-0.183255,5.159069,8.333298,9.802725,31.777435,92.034348
0.3122219,-0.406037,5.223747,8.100934,9.647670,32.893887,94.444611
0.3147196,-0.619237,5.168651,7.870966,9.436658,33.479420,96.831825
0.3172173,-0.856391,5.070435,7.815869,9.355776,33.341888,99.586716
0.3197150,-1.074381,4.979406,7.724841,9.253212,33.402065,102.175766
0.3222127,-1.347468,4.842863,7.605065,9.116249,33.464062,105.548592
0.3247104,-1.618160,4.632059,7.451754,8.922053,33.362690,109.256317
0.3272081,-1.872083,4.514679,7.034936,8.566058,34.789165,112.522110
0.3297008,-1.927179,4.703924,6.546255,8.288206,37.830585,112.278725
0.3321985,-2.015813,4.912332,6.342637,8.271853,39.934978,112.311172
0.3346962,-2.178707,5.080017,6.232444,8.330468,41.569580,113.213425
0.3371939,-2.430234,5.094390,6.220467,8.399587,42.220161,115.503067
0.3396916,-2.698530,5.077621,6.186930,8.446444,42.904507,117.988663
0.3421893,-2.885380,5.051271,6.052782,8.395053,43.863403,119.735809
0.3446870,-2.971617,5.132718,5.868328,8.343415,45.303726,120.068947
0.3471847,-3.077019,5.233329,5.549726,8.225281,47.567921,120.454079
0.3496824,-3.199190,5.286030,5.317363,8.151765,49.285072,121.182999
0.3521802,-3.381248,5.441738,5.221543,8.264978,50.819370,121.854935
0.3546779,-3.611216,5.717220,5.171237,8.512883,52.593918,122.278084
0.3571756,-3.956168,5.961561,5.152073,8.816765,54.242943,123.568756
0.3596628,-4.310702,6.258603,5.070627,9.135837,56.287495,124.557678
0.3621606,-4.729915,6.625114,4.807121,9.453711,59.436668,125.524445
0.3646583,-5.034143,6.974857,4.450192,9.684805,62.644993,125.820084
0.3671559,-5.352745,7.326996,4.069307,9.944648,65.845680,126.150032
