Keuwl Accelerometer Data File
2022-10-21 15-55-43

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,2.396698,9.494924,1.153984,9.860497,83.279213,75.833389
0.0024921,2.293691,9.506901,1.034209,9.834214,83.963364,76.435707
0.0049843,2.264946,9.569184,0.986299,9.882917,84.272438,76.683632
0.0074764,2.339206,9.648235,1.027022,9.980737,84.093781,76.371658
0.0099754,2.346392,9.693750,1.039000,10.027656,84.052711,76.393150
0.0124676,2.317647,9.688959,1.072537,10.019868,83.855232,76.547348
0.0149597,2.300878,9.619490,1.036605,9.945007,84.016983,76.548203
0.0174518,2.284110,9.557206,0.998276,9.876938,84.199127,76.558807
0.0199440,2.327229,9.530856,0.979113,9.859609,84.300827,76.278122
0.0224361,2.296087,9.516483,0.971926,9.837688,84.330147,76.435226
0.0249282,2.221827,9.502110,1.000672,9.809585,84.145096,76.839287
0.0274204,2.183498,9.499715,1.029418,9.801630,83.971382,77.055466
0.0299124,2.188289,9.480551,1.098887,9.791680,83.556313,77.002686
0.0324046,2.171521,9.444618,1.206685,9.765880,82.902321,77.051506
0.0348967,2.181103,9.432640,1.242617,9.760943,82.686111,76.980354
0.0373889,2.173917,9.367962,1.352811,9.711576,81.992729,76.935257
0.0398938,2.183498,9.377544,1.405511,9.730440,81.694870,76.892609
0.0423859,2.272132,9.365566,1.417489,9.740929,81.632675,76.363228
0.0448780,2.303273,9.367962,1.443840,9.754407,81.487846,76.186844
0.0473702,2.348788,9.336821,1.494145,9.742971,81.178528,75.879562
0.0498623,2.387116,9.276933,1.525287,9.699809,80.952736,75.569847
0.0523544,2.420653,9.252978,1.594756,9.696412,80.533630,75.339523
0.0548466,2.363161,9.288911,1.573197,9.713050,80.678894,75.726372
0.0573387,1.769077,9.557206,1.283341,9.803917,82.478348,79.513023
0.0598308,2.188289,9.334425,1.448630,9.696321,81.407845,76.806282
0.0623230,2.595525,9.121225,1.793583,9.651447,79.290146,74.115829
0.0648151,2.458981,9.152367,1.606733,9.612179,80.377495,74.961388
0.0673072,2.518868,9.178718,1.515705,9.637993,80.951904,74.654388
0.0698154,2.614688,9.257769,1.637875,9.758356,80.337547,74.228630
0.0723075,2.578756,9.200277,1.680994,9.701590,80.022003,74.342285
0.0747997,2.614688,9.236210,1.613920,9.733905,80.456062,74.193657
0.0772918,2.569174,9.296097,1.637875,9.782674,80.361801,74.550728
0.0797840,2.554801,9.312865,1.561219,9.782325,80.816559,74.659431
0.0822760,2.502100,9.346402,1.544451,9.798014,80.930702,75.012932
0.0847682,2.494914,9.367962,1.434258,9.800020,81.584396,75.086914
0.0872603,2.406280,9.411081,1.304901,9.801092,82.349022,75.657562
0.0897524,2.377534,9.435036,1.237826,9.808403,82.749908,75.856499
0.0922446,2.317647,9.449409,1.106074,9.792150,83.514305,76.219162
0.0947367,2.291296,9.468573,0.974321,9.790465,84.288620,76.396530
0.0972288,2.281714,9.463782,0.909643,9.777364,84.661736,76.444710
0.0996811,2.269737,9.430245,0.821010,9.734233,85.161781,76.467056
0.1021732,2.300878,9.451804,0.832987,9.763427,85.105743,76.318443
0.1046653,2.348788,9.494924,0.658116,9.803239,86.150696,76.105507
0.1071574,2.353579,9.590743,0.389820,9.882998,87.739471,76.212021
0.1096496,2.353579,9.559602,0.325141,9.850433,88.108452,76.168823
