Keuwl Accelerometer Data File
2022-10-21 16-03-25

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-2.959640,9.370358,-0.910937,9.868782,95.296219,107.528793
0.0024926,-2.926103,9.468573,-0.922915,9.953277,95.320374,107.172882
0.0049851,-2.933290,9.526065,-0.839072,10.002707,94.811882,107.114777
0.0074777,-2.909334,9.540438,-0.875004,10.012483,95.013550,106.958961
0.0099702,-2.983595,9.530856,-0.886982,10.026256,95.075356,107.382515
0.0124628,-2.995573,9.518879,-0.853445,10.015532,94.888222,107.468689
0.0149553,-2.997968,9.480551,-0.829490,9.977811,94.768700,107.548149
0.0174479,-3.036296,9.478155,-0.824699,9.986724,94.736855,107.762688
0.0199404,-3.000364,9.437431,-0.903750,9.944046,95.214439,107.636589
0.0224330,-2.990782,9.439827,-0.846259,9.938374,94.884682,107.579552
0.0249086,-3.002759,9.461387,-0.788767,9.957739,94.543236,107.607872
0.0274011,-2.990782,9.504505,-0.752834,9.992354,94.320816,107.467216
0.0298937,-2.950058,9.514088,-0.762416,9.990094,94.376907,107.227234
0.0323863,-2.938081,9.485341,-0.680969,9.953278,93.923042,107.210342
0.0348788,-2.976408,9.487737,-0.637850,9.964087,93.670296,107.417221
0.0373714,-2.971617,9.475760,-0.635454,9.951097,93.661270,107.411530
0.0398639,-2.945267,9.506901,-0.623477,9.972186,93.584564,107.213142
0.0423565,-2.964431,9.557206,-0.601918,10.024487,93.442383,107.232719
0.0448490,-2.926103,9.576370,-0.594731,10.031084,93.398994,106.990768
0.0473416,-2.897357,9.552416,-0.633059,10.002204,93.628784,106.873154
0.0498341,-2.813514,9.595534,-0.685760,10.022994,93.923164,106.341705
0.0523267,-2.799141,9.612303,-0.683365,10.034866,93.904808,106.235771
0.0548342,-2.794350,9.576370,-0.736066,10.002852,94.219955,106.267052
0.0573268,-2.696135,9.526065,-0.805535,9.932972,94.651627,105.802956
0.0598193,-2.664994,9.624281,-0.795953,10.018109,94.557037,105.477577
0.0623119,-2.751231,9.631467,-0.872609,10.054645,94.978775,105.942009
0.0648044,-2.693739,9.672191,-0.954056,10.085521,95.428101,105.562706
0.0672970,-2.760813,9.573975,-1.104972,10.025170,96.327988,106.085793
0.0697895,-2.851842,9.602721,-1.081017,10.075409,96.159271,106.540512
0.0722821,-2.839865,9.631467,-1.018734,10.092958,95.793022,106.428299
0.0747746,-2.832679,9.573975,-1.052271,10.039538,96.016380,106.482056
0.0772672,-2.820701,9.509296,-1.037899,9.972979,95.973648,106.521706
0.0797597,-2.782373,9.547625,-1.071435,10.002336,96.149239,106.247200
0.0822523,-2.782373,9.576370,-1.121741,10.035276,96.417923,106.200996
0.0847471,-2.799141,9.588348,-1.100181,10.048981,96.285446,106.274193
0.0872396,-2.739254,9.583557,-1.081017,10.025801,96.189865,105.951447
0.0897322,-2.727277,9.573975,-1.073831,10.012599,96.156700,105.900322
0.0922247,-2.789560,9.528461,-1.078622,9.986822,96.200294,106.317963
0.0947173,-2.787164,9.480551,-1.109764,9.943877,96.407715,106.382683
0.0972098,-2.715299,9.461387,-1.128927,9.907833,96.542656,106.012810
0.0997024,-2.768000,9.475760,-1.124136,9.935569,96.496506,106.283813
0.1021949,-2.875798,9.423059,-1.109764,9.914425,96.426826,106.971519
0.1046875,-2.863820,9.384730,-1.143301,9.878348,96.646194,106.969955
0.1071800,-2.847051,9.396708,-1.162464,9.887119,96.752090,106.855965
0.1096726,-2.875798,9.389522,-1.083413,9.879631,96.295792,107.028641
0.1121651,-2.835074,9.391917,-1.023525,9.863740,95.956100,106.797134
